"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"	"SoxN_bind"	"SoxN_target"	"D_bind"	"D_target"
3.48246130113464e-129	3.65485967899343	1	0.053	6.09186955407483e-125	18	"Glt"	FALSE	TRUE	TRUE	FALSE	FALSE
1.08667184514816e-128	3.6619413706663	1	0.053	1.90091505871768e-124	18	"vkg"	FALSE	TRUE	TRUE	FALSE	FALSE
1.26169809367534e-124	1.12835692848532	0.667	0.021	2.20708847526627e-120	18	"LManII"	FALSE	FALSE	FALSE	FALSE	FALSE
3.89503226489088e-124	2.08030027620625	0.909	0.044	6.81357994097361e-120	18	"LanB2"	FALSE	FALSE	FALSE	TRUE	TRUE
3.86491308566774e-123	0.539394427103187	0.394	0.006	6.76089246075858e-119	18	"et"	FALSE	FALSE	FALSE	FALSE	FALSE
5.25400101651361e-119	2.02421941326643	0.848	0.039	9.19082397818725e-115	18	"spz"	FALSE	FALSE	FALSE	FALSE	FALSE
7.58741364709051e-112	1.00876931720182	0.788	0.033	1.32726626928554e-107	18	"Tep4"	FALSE	FALSE	FALSE	FALSE	FALSE
4.70513938219848e-109	1.11271662449776	0.758	0.033	8.2307003212798e-105	18	"Myo61F"	FALSE	TRUE	TRUE	FALSE	FALSE
3.3043517369983e-107	0.460413472024314	0.394	0.007	5.78030249353114e-103	18	"srp"	TRUE	TRUE	FALSE	TRUE	TRUE
3.70142038448148e-106	4.03274560819409	1	0.067	6.47489467857345e-102	18	"Ppn"	FALSE	TRUE	TRUE	TRUE	TRUE
2.25021176156349e-97	0.672596203925668	0.485	0.014	3.93629543450302e-93	18	"CG5958"	FALSE	FALSE	FALSE	FALSE	FALSE
3.6621053846234e-96	0.382034243771514	0.303	0.005	6.40612094932172e-92	18	"CG5527"	FALSE	TRUE	FALSE	FALSE	FALSE
1.26051754075917e-93	0.602451612444815	0.545	0.019	2.20502333405001e-89	18	"Cyp6v1"	FALSE	FALSE	FALSE	TRUE	FALSE
3.46798227233998e-87	0.698179909868572	0.606	0.025	6.06654138900433e-83	18	"CG9547"	FALSE	FALSE	FALSE	FALSE	FALSE
5.49268367342483e-83	4.62616947887203	1	0.091	9.60835154992206e-79	18	"Col4a1"	FALSE	FALSE	FALSE	FALSE	FALSE
5.13532198423483e-79	1.14144407944371	0.545	0.023	8.98321874702199e-75	18	"Prip"	FALSE	FALSE	FALSE	FALSE	FALSE
1.43160018826992e-78	2.36797447393353	0.424	0.013	2.50429820934057e-74	18	"Hml"	FALSE	FALSE	FALSE	FALSE	FALSE
1.0252613519061e-77	1.11538288808087	0.727	0.043	1.79348968288934e-73	18	"Hexo2"	FALSE	FALSE	FALSE	TRUE	TRUE
1.81549274088486e-75	2.40153419210983	0.909	0.079	3.17584145162989e-71	18	"LanB1"	FALSE	FALSE	FALSE	TRUE	TRUE
4.17788730431477e-74	0.533931649146488	0.364	0.01	7.30837826143783e-70	18	"CG2003"	FALSE	FALSE	FALSE	TRUE	FALSE
7.21177334004115e-71	2.80824168882393	0.97	0.101	1.2615555103734e-66	18	"CG6310"	FALSE	FALSE	FALSE	FALSE	FALSE
6.08360789727935e-69	1.46854866095824	0.788	0.062	1.06420552947108e-64	18	"sPLA2"	FALSE	FALSE	FALSE	FALSE	FALSE
2.14131041097399e-66	0.532819910754852	0.515	0.024	3.7457943019168e-62	18	"Pvr"	FALSE	TRUE	FALSE	TRUE	TRUE
3.49990174578345e-65	0.267559185810084	0.273	0.006	6.122378123899e-61	18	"Spn28Dc"	FALSE	FALSE	FALSE	FALSE	FALSE
9.43629676886531e-64	0.306188105250633	0.273	0.006	1.65069139377761e-59	18	"CG30187"	FALSE	TRUE	FALSE	FALSE	FALSE
5.3273281568121e-63	0.665031210434334	0.455	0.02	9.3190951447114e-59	18	"Ugt58Fa"	FALSE	FALSE	FALSE	FALSE	FALSE
2.89004419138245e-62	0.388357466793541	0.333	0.01	5.05555430398531e-58	18	"CG8468"	FALSE	FALSE	FALSE	FALSE	FALSE
3.692885874427e-62	0.409741301835836	0.333	0.01	6.45996526013515e-58	18	"olf186-M"	FALSE	FALSE	FALSE	FALSE	FALSE
8.34043086086068e-61	0.324975457928214	0.303	0.009	1.45899157049036e-56	18	"CG1544"	FALSE	FALSE	FALSE	FALSE	FALSE
6.7068466287812e-60	0.425079108295844	0.364	0.013	1.1732286807727e-55	18	"CG6656"	FALSE	FALSE	FALSE	FALSE	FALSE
9.89152504917247e-60	0.827836504386314	0.545	0.031	1.73032447685174e-55	18	"cv-d"	FALSE	FALSE	FALSE	FALSE	FALSE
1.15346009304503e-59	0.569927821144225	0.455	0.021	2.01774774076367e-55	18	"CG3376"	FALSE	FALSE	FALSE	FALSE	FALSE
3.49708721622374e-57	0.899814535801272	0.636	0.044	6.11745466734019e-53	18	"CG17278"	FALSE	FALSE	FALSE	FALSE	FALSE
3.49306355831921e-54	0.858295310943743	0.576	0.039	6.11041608256779e-50	18	"CG31075"	FALSE	FALSE	FALSE	FALSE	FALSE
6.84196566025006e-53	1.03131063408747	0.727	0.065	1.19686505294754e-48	18	"Spn27A"	FALSE	FALSE	FALSE	FALSE	FALSE
1.66670665153887e-52	1.17122733324451	0.818	0.086	2.91556994553694e-48	18	"Fkbp14"	FALSE	FALSE	FALSE	FALSE	FALSE
8.7408464397807e-52	1.08840207013222	0.667	0.055	1.52903626771084e-47	18	"Sodh-2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.07624168574821e-50	0.364675809429049	0.333	0.013	1.88266958087934e-46	18	"LKRSDH"	FALSE	FALSE	FALSE	FALSE	FALSE
7.94533646581884e-50	0.883738330774355	0.667	0.056	1.38987770796569e-45	18	"CG13631"	FALSE	TRUE	TRUE	FALSE	FALSE
1.4363585852526e-49	0.676828055191655	0.485	0.029	2.51262207318237e-45	18	"fog"	FALSE	TRUE	FALSE	TRUE	FALSE
6.47412939905946e-49	4.37110926366151	1	0.177	1.13251945577747e-44	18	"SPARC"	FALSE	FALSE	FALSE	FALSE	FALSE
1.12155089041345e-48	0.334822226150189	0.333	0.013	1.96192897260025e-44	18	"lncRNA:CR45018"	FALSE	FALSE	FALSE	FALSE	FALSE
4.08574494517389e-45	1.38662532468091	0.758	0.085	7.14719363259268e-41	18	"Idgf3"	FALSE	TRUE	FALSE	TRUE	TRUE
1.61474032905932e-43	3.2640359315872	1	0.205	2.82466525762347e-39	18	"Idgf6"	FALSE	FALSE	FALSE	FALSE	FALSE
6.09778207489398e-43	0.542845446382614	0.485	0.034	1.0666850183612e-38	18	"Indy"	FALSE	FALSE	FALSE	TRUE	FALSE
4.45868869716233e-42	0.449547292394035	0.394	0.023	7.79958413794607e-38	18	"h"	TRUE	TRUE	TRUE	TRUE	TRUE
6.20085407189919e-42	1.48016177890032	0.848	0.124	1.08471540279733e-37	18	"Gel"	FALSE	FALSE	FALSE	FALSE	FALSE
1.0128669812042e-41	0.824232442870275	0.545	0.046	1.77180821022051e-37	18	"CG7800"	FALSE	TRUE	FALSE	FALSE	FALSE
1.52096993065627e-40	0.888490230057025	0.667	0.072	2.66063269969702e-36	18	"Cht2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.79633471156416e-39	0.408837703476202	0.333	0.017	3.14232831093919e-35	18	"RhoGAP16F"	FALSE	TRUE	FALSE	FALSE	FALSE
6.03630341483873e-38	0.999598704856613	0.606	0.062	1.05593055635774e-33	18	"CG9743"	FALSE	TRUE	TRUE	FALSE	FALSE
6.85386535094831e-38	0.356968964048718	0.364	0.022	1.19894666584139e-33	18	"FucTB"	FALSE	FALSE	FALSE	FALSE	FALSE
2.16039285962203e-37	0.436287765489138	0.394	0.026	3.77917522933682e-33	18	"RhoGAP18B"	FALSE	TRUE	FALSE	TRUE	FALSE
6.53064000736386e-36	0.680765179048125	0.515	0.046	1.14240485648816e-31	18	"CG6126"	FALSE	FALSE	FALSE	FALSE	FALSE
8.16266420129099e-36	0.61802363746157	0.303	0.016	1.42789484873183e-31	18	"CG13315"	FALSE	TRUE	TRUE	FALSE	FALSE
1.39612091133513e-34	0.723375260699676	0.485	0.043	2.44223431019854e-30	18	"Gmap"	FALSE	FALSE	FALSE	FALSE	FALSE
3.93184896736929e-34	0.783701039961415	0.606	0.07	6.8779833986191e-30	18	"kst"	FALSE	TRUE	FALSE	TRUE	TRUE
1.26826436144139e-32	0.725675090517728	0.545	0.056	2.21857484746943e-28	18	"trol"	FALSE	TRUE	TRUE	TRUE	FALSE
2.25667339853711e-32	4.98551422684508	1	0.325	3.94759877606097e-28	18	"CG8157"	FALSE	FALSE	FALSE	FALSE	FALSE
5.2777752221112e-32	0.62945809428619	0.485	0.045	9.23241219603913e-28	18	"ATP8B"	FALSE	FALSE	FALSE	FALSE	FALSE
3.42499131033661e-30	0.836010911008407	0.636	0.088	5.99133729917182e-26	18	"CG2493"	FALSE	TRUE	FALSE	FALSE	FALSE
3.54349451435687e-30	0.93839535245562	0.545	0.061	6.19863495396448e-26	18	"ced-6"	FALSE	FALSE	FALSE	TRUE	TRUE
1.60254096929976e-29	0.54293672245105	0.455	0.043	2.80332491759608e-25	18	"Kaz1-ORFB"	FALSE	FALSE	FALSE	FALSE	FALSE
3.68361265802154e-29	0.261689702980717	0.424	0.037	6.44374362267707e-25	18	"Irc"	FALSE	FALSE	FALSE	FALSE	FALSE
3.77732555120078e-29	1.10431058698015	0.636	0.092	6.60767558671553e-25	18	"Plod"	FALSE	TRUE	FALSE	TRUE	FALSE
3.82402919254246e-29	2.31084579753461	0.909	0.24	6.68937426651453e-25	18	"Cys"	FALSE	TRUE	FALSE	TRUE	FALSE
4.34635351438855e-29	0.622161683459013	0.485	0.052	7.60307620271989e-25	18	"Pgant6"	FALSE	FALSE	FALSE	FALSE	FALSE
1.12134195476559e-28	0.893358974918662	0.697	0.114	1.96156348147144e-24	18	"sel"	FALSE	FALSE	FALSE	FALSE	FALSE
1.33435930203743e-28	0.38716865884837	0.394	0.033	2.33419472705408e-24	18	"RhoL"	FALSE	FALSE	FALSE	TRUE	TRUE
1.8811440486121e-28	0.598083738056285	0.485	0.053	3.29068528423715e-24	18	"CG5850"	FALSE	FALSE	FALSE	FALSE	FALSE
1.34051480609774e-26	1.81733599003654	1	0.436	2.34496255030678e-22	18	"CG14715"	FALSE	FALSE	FALSE	FALSE	FALSE
1.39190969320565e-26	0.702618926841613	0.515	0.064	2.43486762632465e-22	18	"CG1628"	FALSE	TRUE	FALSE	FALSE	FALSE
4.62137592726412e-26	0.550283659425337	0.485	0.055	8.08417290956313e-22	18	"CG5888"	FALSE	FALSE	FALSE	TRUE	TRUE
1.02930981396218e-25	0.334944857245018	0.273	0.018	1.80057165756404e-21	18	"CG17760"	FALSE	FALSE	FALSE	FALSE	FALSE
1.37865065969025e-25	0.460975195628406	0.455	0.049	2.41167359899615e-21	18	"CG6231"	FALSE	TRUE	FALSE	FALSE	FALSE
1.46824083474461e-25	0.594101800851967	0.394	0.038	2.56839369221874e-21	18	"ham"	TRUE	TRUE	FALSE	TRUE	TRUE
4.44809688442137e-25	1.79773676392797	1	0.376	7.7810558799183e-21	18	"CG4250"	FALSE	FALSE	FALSE	FALSE	FALSE
5.16522078733874e-25	1.36148362956038	0.515	0.068	9.03552072329166e-21	18	"CG8501"	FALSE	FALSE	FALSE	FALSE	FALSE
5.41842582041988e-25	1.19381127275813	0.727	0.138	9.4784522876605e-21	18	"stg"	FALSE	TRUE	FALSE	TRUE	FALSE
7.73572297524601e-25	0.358769785517803	0.364	0.033	1.35321002005978e-20	18	"cv"	FALSE	FALSE	FALSE	TRUE	TRUE
1.13087102645367e-24	5.23928662921691	1	0.594	1.9782326865754e-20	18	"Nplp2"	FALSE	FALSE	FALSE	FALSE	FALSE
3.68553748927759e-24	1.18408468823951	0.879	0.235	6.44711072999328e-20	18	"TRAM"	FALSE	FALSE	FALSE	FALSE	FALSE
4.40957992999125e-24	0.34193375446816	0.424	0.046	7.7136781715337e-20	18	"cher"	FALSE	TRUE	FALSE	FALSE	FALSE
9.89441989088564e-24	0.605917075993177	0.515	0.071	1.73083087151262e-19	18	"hdly"	FALSE	FALSE	FALSE	FALSE	FALSE
1.27211279450071e-23	0.437848418470612	0.303	0.024	2.22530691142009e-19	18	"Cyp305a1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.79742061893075e-22	1.26517196978586	0.848	0.237	3.14422788869556e-18	18	"Gale"	FALSE	FALSE	FALSE	TRUE	TRUE
2.0567183197788e-22	1.24716074010651	0.879	0.27	3.59781735678906e-18	18	"scf"	FALSE	TRUE	FALSE	TRUE	TRUE
7.99069005359653e-22	1.19919374793241	0.788	0.191	1.39781141107564e-17	18	"CG15093"	FALSE	TRUE	FALSE	FALSE	FALSE
2.29928618373851e-21	0.749992036227661	0.364	0.039	4.02214132121378e-17	18	"fat-spondin"	FALSE	FALSE	FALSE	FALSE	FALSE
2.58720398529812e-21	0.539969306988891	0.485	0.068	4.525795931482e-17	18	"Zip48C"	FALSE	FALSE	FALSE	FALSE	FALSE
6.0357507370912e-21	1.36633525712814	1	0.809	1.05583387643936e-16	18	"Calr"	FALSE	FALSE	FALSE	FALSE	FALSE
