"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"133"	6.99795193156069e-74	0.320901673787406	0.21	0.351	1.0210011868147e-69	"1"	"RpS6"
"134"	3.62151599165106e-68	0.372210421580716	0.196	0.326	5.28379183181889e-64	"1"	"RpS3"
"135"	1.3409872449495e-55	0.659726249527831	0.366	0.392	1.95650039038132e-51	"1"	"CG7215"
"136"	7.94703656371271e-53	0.278107678884216	0.525	0.564	1.15947263464568e-48	"1"	"Argk"
"137"	8.86251033416185e-52	0.748655470181997	0.308	0.311	1.29304025775421e-47	"1"	"RpL23A"
"138"	6.46341481151828e-46	0.851744868756743	0.283	0.281	9.43012221000517e-42	"1"	"RpL17"
"139"	2.29311551675074e-44	0.526988988905657	0.387	0.425	3.34565553893933e-40	"1"	"blw"
"140"	3.53302394337409e-41	0.429108688620081	0.218	0.34	5.15468193338279e-37	"1"	"Rack1"
"141"	1.40831784372235e-39	0.506665182840937	0.177	0.274	2.05473573399091e-35	"1"	"CG2852"
"142"	2.14710905876716e-39	0.26645442489431	0.272	0.416	3.13263211674128e-35	"1"	"7B2"
"143"	9.6154238525983e-39	0.715354793262504	0.31	0.327	1.40289034009409e-34	"1"	"RpL8"
"144"	9.08661512724342e-38	0.591511509368349	0.173	0.269	1.32573714706481e-33	"1"	"CG5903"
"145"	6.45436355347178e-37	0.434086629769453	0.221	0.337	9.41691642451533e-33	"1"	"Sod1"
"146"	2.73969694532481e-34	0.285417308295299	0.281	0.426	3.9972178432289e-30	"1"	"ATPsynE"
"147"	3.08790350556968e-31	0.565960699154273	0.176	0.265	4.50525121462617e-27	"1"	"Mdh2"
"148"	1.97587171356855e-28	0.575236582141504	0.184	0.276	2.88279683009652e-24	"1"	"Tsp42Ej"
"149"	1.89935822040289e-27	0.558399774675542	0.347	0.386	2.77116364356781e-23	"1"	"eIF4A"
"150"	3.57840091414643e-22	0.303412479464706	0.247	0.354	5.22088693373965e-18	"1"	"Bacc"
"151"	2.30613433644119e-14	0.329663077773907	0.437	0.529	3.3646499968677e-10	"1"	"RpL28"
"152"	9.02563136220337e-11	0.397136376645985	0.253	0.345	1.31683961574547e-06	"1"	"Ald"
"153"	1.15954147015465e-08	0.456694663211594	0.242	0.326	0.000169177100495563	"1"	"Eno"
"154"	7.32198611318117e-07	0.261390348638729	0.351	0.479	0.0106827777391313	"1"	"RpL32"
"155"	1.39815912182916e-05	0.692849982246843	0.236	0.265	0.203991415874874	"1"	"Gapdh1"
"156"	1.60450011443502e-05	0.622973792727853	0.198	0.26	0.234096566696069	"1"	"UQCR-C1"
"157"	1.71611151473444e-05	0.280717726716923	0.255	0.263	0.250380669999755	"1"	"Proc"
"158"	1.96119564241838e-05	0.753209516821765	0.254	0.296	0.286138444228841	"1"	"awd"
"159"	0.000972953981499262	0.562729203212481	0.24	0.315	1	"1"	"Mpcp2"
"160"	0.0011928545897145	0.681274751761771	0.265	0.317	1	"1"	"RpLP0"
"161"	0.0015694227398559	0.605172291703249	0.226	0.294	1	"1"	"PyK"
"162"	0.00192567025149731	0.566785697050884	0.229	0.299	1	"1"	"Fer2LCH"
"163"	0	1.29103047011065	0.8	0.249	0	"2"	"nAChRalpha6"
"164"	0	1.10175246463532	0.698	0.257	0	"2"	"Dop2R"
"165"	0	1.10107527075043	0.969	0.466	0	"2"	"Hsromega"
"166"	0	1.08930383612609	0.816	0.26	0	"2"	"sif"
"167"	0	1.07749692683068	0.559	0.157	0	"2"	"CG42750"
"168"	0	1.04791828300347	0.945	0.343	0	"2"	"Rdl"
