"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CG90652"	3.96316641100254e-119	0.545022032922243	0.484	0.167	5.78225979365271e-115	"10"	"CG9065"
"RpL185"	2.94129296690171e-118	0.44759793696578	0.704	0.277	4.29134643870959e-114	"10"	"RpL18"
"Fer2LCH5"	1.43456436819762e-116	0.562260726685142	0.671	0.278	2.09302941320033e-112	"10"	"Fer2LCH"
"emc2"	1.51839273402945e-116	0.532134407938775	0.435	0.145	2.21533499894897e-112	"10"	"emc"
"B522"	5.0732443776586e-116	0.650461930168535	0.395	0.126	7.4018635470039e-112	"10"	"B52"
"nSyb3"	3.38026840538461e-115	0.598422356177343	0.741	0.344	4.93181160345615e-111	"10"	"nSyb"
"jim4"	5.5114051716798e-115	0.735605322363096	0.892	0.543	8.04114014548083e-111	"10"	"jim"
"CG139283"	2.27975174775827e-112	0.5306380143148	0.594	0.239	3.32615779997932e-108	"10"	"CG13928"
"CG325442"	2.73477738869544e-112	0.558331830966817	0.391	0.125	3.99004021010665e-108	"10"	"CG32544"
"SdhB2"	3.63037273369272e-112	0.490427180847071	0.503	0.181	5.29671381845768e-108	"10"	"SdhB"
"CG59034"	7.83708713836262e-112	0.541053242229739	0.6	0.243	1.14343101348711e-107	"10"	"CG5903"
"Syt43"	2.89040181200586e-111	0.533282263034049	0.535	0.206	4.21709624371655e-107	"10"	"Syt4"
"Hrb98DE3"	1.15953722891697e-110	0.580754688105743	0.539	0.216	1.69176481698986e-106	"10"	"Hrb98DE"
"Tpi4"	5.16732937503351e-110	0.421439254700743	0.538	0.198	7.53913355817389e-106	"10"	"Tpi"
"His3.3A2"	2.37052398108009e-109	0.431627450195491	0.47	0.168	3.45859448839585e-105	"10"	"His3.3A"
"RpL13A5"	1.31611313715385e-108	0.418337626625415	0.704	0.285	1.92020906710747e-104	"10"	"RpL13A"
"CG50102"	1.8034459511706e-108	0.488873866568085	0.562	0.212	2.63122764275791e-104	"10"	"CG5010"
"RpL34b3"	2.57853502309157e-108	0.403279838559834	0.609	0.238	3.7620825986906e-104	"10"	"RpL34b"
"Rop2"	1.12234113658051e-107	0.525524972833109	0.516	0.199	1.63749571827096e-103	"10"	"Rop"
"CG117521"	8.60724553809387e-107	0.441798115686231	0.447	0.153	1.2557971240079e-102	"10"	"CG11752"
"sta5"	3.19217516324821e-106	0.473489552317074	0.772	0.336	4.65738356317914e-102	"10"	"sta"
"RpL23A5"	6.25639109097428e-106	0.503829515410562	0.704	0.305	9.12807460173147e-102	"10"	"RpL23A"
"CG29935"	6.66028195975605e-105	0.712502608765302	0.491	0.191	9.71735137928408e-101	"10"	"CG2993"
"Hsc70-43"	1.36391795572165e-103	0.454076113258121	0.527	0.198	1.98995629739789e-99	"10"	"Hsc70-4"
"Rbp12"	9.04137785098461e-103	0.541892482385793	0.401	0.137	1.31913702845865e-98	"10"	"Rbp1"
"Tsp42Ej4"	1.47993488596411e-102	0.45335196594372	0.605	0.251	2.15922499862163e-98	"10"	"Tsp42Ej"
"RpS212"	1.80471071775631e-102	0.511251341066738	0.824	0.395	2.63307293720645e-98	"10"	"RpS2"
"RpL245"	3.2151778769899e-102	0.436736675990212	0.743	0.312	4.69094452252827e-98	"10"	"RpL24"
"ND-182"	3.36953568633633e-102	0.410471474124882	0.487	0.176	4.91615256636471e-98	"10"	"ND-18"
"Pur-alpha2"	3.81999226372082e-102	0.545573066214858	0.657	0.299	5.57336871276867e-98	"10"	"Pur-alpha"
"CG139202"	5.60007246975736e-102	0.515724311618321	0.392	0.132	8.17050573337599e-98	"10"	"CG13920"
"VGlut3"	1.39087813775487e-101	1.02621149254779	0.515	0.216	2.02929120298436e-97	"10"	"VGlut"
"Sap472"	1.43333570763575e-101	0.577864785149	0.863	0.496	2.09123679744056e-97	"10"	"Sap47"
"Pglym784"	3.80876957718716e-101	0.408894206264588	0.538	0.207	5.55699481311607e-97	"10"	"Pglym78"
"lola2"	1.19680114465146e-100	0.519137298713357	0.553	0.234	1.74613287004648e-96	"10"	"lola"
"RpLP15"	2.38650547793211e-99	0.357215470737613	0.759	0.323	3.48191149230295e-95	"10"	"RpLP1"
"Cyt-c12"	2.48542930758963e-99	0.399794712445408	0.554	0.224	3.62624135977327e-95	"10"	"Cyt-c1"
"CG72155"	5.19137124449726e-99	0.499802652446442	0.773	0.381	7.57421064572151e-95	"10"	"CG7215"
"Ptp99A4"	8.59409418295554e-99	0.550405711976698	0.652	0.296	1.25387834129321e-94	"10"	"Ptp99A"
"Gs1l2"	6.16244608398053e-98	0.529177087441723	0.357	0.116	8.99100883652759e-94	"10"	"Gs1l"
"RpL45"	7.73813570028985e-97	0.458160284535372	0.475	0.177	1.12899399867229e-92	"10"	"RpL4"
"RpS10b5"	7.97528329406821e-97	0.411227726875794	0.682	0.284	1.16359383260455e-92	"10"	"RpS10b"
"RpL85"	4.54099075479084e-95	0.427861065736358	0.705	0.318	6.62530551123984e-91	"10"	"RpL8"
"Dscam24"	7.02697530909376e-95	0.549510195314169	0.608	0.264	1.02523569759678e-90	"10"	"Dscam2"
"RpL35A4"	1.32844192342989e-94	0.398973466355687	0.575	0.23	1.93819676628422e-90	"10"	"RpL35A"
"CG331994"	1.85630061472595e-94	0.4553132766698	0.541	0.223	2.70834259688517e-90	"10"	"CG33199"
"Gycalpha99B2"	2.44209338265791e-94	0.50084382002122	0.449	0.171	3.5630142452979e-90	"10"	"Gycalpha99B"
"eIF4A5"	2.98212043872049e-94	0.457389976806516	0.77	0.372	4.35091372009319e-90	"10"	"eIF4A"
"CG430662"	4.95395225785985e-94	0.476687279380921	0.508	0.208	7.22781634421752e-90	"10"	"CG43066"
"ATPsynB5"	1.10800873513269e-93	0.435954648566069	0.722	0.324	1.61658474455859e-89	"10"	"ATPsynB"
"CG188152"	4.61241510652786e-93	0.484943185322149	0.495	0.197	6.72951364042415e-89	"10"	"CG18815"
"COX45"	1.11976893045569e-92	0.445528734130725	0.808	0.386	1.63374286953485e-88	"10"	"COX4"
"RpL135"	2.35987621263614e-92	0.365444676088339	0.668	0.289	3.44305939423613e-88	"10"	"RpL13"
"RpL65"	2.79386235801225e-92	0.363701607207918	0.728	0.327	4.07624518033987e-88	"10"	"RpL6"
"VhaPPA1-12"	1.79034061384407e-91	0.430808680056732	0.463	0.181	2.6121069555985e-87	"10"	"VhaPPA1-1"
"shakB4"	7.90323002513871e-91	0.537080774054137	0.619	0.282	1.15308126066774e-86	"10"	"shakB"
"COX5A5"	9.72798584797816e-91	0.471623593764752	0.758	0.358	1.41931313522001e-86	"10"	"COX5A"
"ND-392"	1.09926310303461e-90	0.389159230389373	0.487	0.191	1.6038248673275e-86	"10"	"ND-39"
"roX14"	3.55604602933211e-90	0.498344496182147	0.922	0.666	5.18827115679555e-86	"10"	"roX1"
"SF22"	2.29425436348229e-89	0.514157580506836	0.319	0.103	3.34731711632066e-85	"10"	"SF2"
"ND-B172"	3.05388294668057e-89	0.40593360487528	0.482	0.188	4.45561521920695e-85	"10"	"ND-B17"
"Alas2"	8.34141124975704e-89	0.481531220449418	0.325	0.106	1.21701190133955e-84	"10"	"Alas"
"NaCP60E4"	3.56363969451726e-88	0.539467502528643	0.624	0.294	5.19935031430069e-84	"10"	"NaCP60E"
"Pex192"	1.07467966567271e-87	0.417453649527809	0.353	0.12	1.56795763221648e-83	"10"	"Pex19"
"Rsf12"	1.53593965296615e-87	0.440428931156233	0.381	0.138	2.24093595367761e-83	"10"	"Rsf1"
"CG324863"	3.12549653839928e-87	0.497157115081396	0.406	0.153	4.56009944952455e-83	"10"	"CG32486"
"Pgk2"	4.13131568613617e-87	0.380692070927301	0.414	0.151	6.02758958607266e-83	"10"	"Pgk"
"RpL174"	2.19028266962295e-86	0.345284159359255	0.639	0.277	3.19562241497988e-82	"10"	"RpL17"
"CR440243"	3.40208294050756e-85	0.487189109187571	0.477	0.191	4.96363901020054e-81	"10"	"CR44024"
"chinmo4"	6.41372793715936e-85	0.388516561639393	0.687	0.327	9.35762906031551e-81	"10"	"chinmo"
"FoxP3"	6.82174024844372e-85	0.425602122081907	0.692	0.343	9.95291902247939e-81	"10"	"FoxP"
"Snap253"	1.88583873189377e-84	0.413900347121258	0.719	0.353	2.75143870983302e-80	"10"	"Snap25"
"sdt5"	2.35740686923365e-84	0.51956797210264	0.522	0.228	3.4394566222119e-80	"10"	"sdt"
"sbb4"	2.7165863455426e-84	0.425032128228165	0.735	0.362	3.96349947814665e-80	"10"	"sbb"
"ND-752"	3.17770701431101e-84	0.378317867794135	0.394	0.146	4.63627453387976e-80	"10"	"ND-75"
"SdhD1"	9.69713845225209e-84	0.341420662387897	0.515	0.218	1.41481250018358e-79	"10"	"SdhD"
"Ric2"	1.24617968902946e-83	0.468116215589577	0.43	0.17	1.81817616629398e-79	"10"	"Ric"
"CG77814"	7.76856923190727e-83	0.352760492432708	0.668	0.319	1.13343425093527e-78	"10"	"CG7781"
"CG118761"	1.26147152584547e-82	0.413673315278311	0.39	0.145	1.84048695620854e-78	"10"	"CG11876"
"Saf-B2"	1.29549253880102e-82	0.622112470726876	0.32	0.109	1.89012361411069e-78	"10"	"Saf-B"
"Eip75B4"	1.30740148114164e-82	0.433058346427273	0.589	0.273	1.90749876098566e-78	"10"	"Eip75B"
"CG344493"	1.53641915214711e-82	0.585374815409189	0.311	0.104	2.24163554298263e-78	"10"	"CG34449"
"CG97752"	1.59806245577253e-82	0.503176632200159	0.333	0.115	2.33157312297213e-78	"10"	"CG9775"
"CG120912"	2.14417756876297e-82	0.309011181961209	0.396	0.149	3.12835507282517e-78	"10"	"CG12091"
"SC352"	4.06514541409564e-82	0.506546598669855	0.272	0.084	5.93104715916554e-78	"10"	"SC35"
"Glut4EF4"	4.63055599639489e-82	0.406402475837802	0.654	0.316	6.75598119874014e-78	"10"	"Glut4EF"
"zld3"	4.98161976167863e-82	0.66655858794952	0.311	0.102	7.26818323228912e-78	"10"	"zld"
"Nacalpha2"	1.26258628777012e-81	0.344578167358368	0.48	0.198	1.84211339385661e-77	"10"	"Nacalpha"
"pros4"	1.81321742013242e-81	0.695044428537434	0.838	0.5	2.64548421597321e-77	"10"	"pros"
"mt:ND63"	2.59761167467146e-81	0.29263836316009	0.806	0.374	3.78991543334566e-77	"10"	"mt:ND6"
"ND-B14.5A2"	3.22161698783037e-81	0.33666601824631	0.441	0.172	4.70033918524451e-77	"10"	"ND-B14.5A"
"PyK5"	4.07326139332994e-81	0.371909944286886	0.608	0.275	5.94288837286838e-77	"10"	"PyK"
"bic4"	5.05339652646143e-81	0.374525107204819	0.523	0.225	7.37290553210722e-77	"10"	"bic"
"Mdh25"	2.00018849717124e-80	0.30256496294142	0.553	0.241	2.91827501737283e-76	"10"	"Mdh2"
"Nlg34"	2.31920318747315e-80	0.505874969302333	0.533	0.239	3.38371745052333e-76	"10"	"Nlg3"
"jdp1"	3.60733201708273e-80	0.290091379431891	0.384	0.138	5.26309741292371e-76	"10"	"jdp"
"levy5"	5.05309573030389e-80	0.409670010606164	0.756	0.374	7.37246667051338e-76	"10"	"levy"
"Aplip12"	8.56326986625432e-80	0.433792723766291	0.413	0.164	1.2493810734865e-75	"10"	"Aplip1"
"blw5"	8.81989438526623e-80	0.418381510567006	0.789	0.412	1.28682259081034e-75	"10"	"blw"
"RpS84"	9.6301736281438e-80	0.369287877902013	0.718	0.344	1.40504233234618e-75	"10"	"RpS8"
"Sh5"	1.19792292376105e-79	0.427108472852564	0.772	0.385	1.74776954576736e-75	"10"	"Sh"
"RpLP05"	1.54738929075692e-79	0.326173319977132	0.643	0.301	2.25764097521435e-75	"10"	"RpLP0"
"qvr5"	4.05325164011137e-79	0.405917078319345	0.691	0.335	5.91369414292249e-75	"10"	"qvr"
"Sec61beta2"	7.35310740389392e-79	0.418290606292576	0.303	0.101	1.07281837022812e-74	"10"	"Sec61beta"
"hfp4"	1.06929759753889e-78	0.47888493883573	0.543	0.249	1.56010519480924e-74	"10"	"hfp"
"pan5"	1.7005351606043e-78	0.46182464569285	0.661	0.326	2.48108079932168e-74	"10"	"pan"
"CR428623"	3.3844707875782e-78	0.471139308483659	0.544	0.248	4.9379428790766e-74	"10"	"CR42862"
"Drat3"	9.3058956838175e-78	0.38943798891652	0.413	0.162	1.35773018026897e-73	"10"	"Drat"
"para5"	1.38271547685573e-77	0.453535633342314	0.743	0.371	2.01738188073251e-73	"10"	"para"
"Rdl5"	2.48730601567805e-77	0.49690949883224	0.811	0.421	3.62897947687427e-73	"10"	"Rdl"
"spen4"	3.44490101773827e-77	0.383196462826332	0.685	0.338	5.02611058488013e-73	"10"	"spen"
"Hasp1"	4.20384961468374e-77	0.439736121390073	0.766	0.397	6.13341658782357e-73	"10"	"Hasp"
"CNBP2"	4.97010949889209e-77	0.489442050087975	0.419	0.171	7.25138975888356e-73	"10"	"CNBP"
"Hsromega5"	1.24669632866138e-76	0.455569233157315	0.868	0.531	1.81892994351695e-72	"10"	"Hsromega"
"unc-134"	1.85551202843715e-76	0.371271653056514	0.735	0.373	2.7071920494898e-72	"10"	"unc-13"
"Rim5"	2.56330567214825e-76	0.417929891198111	0.601	0.284	3.7398629756643e-72	"10"	"Rim"
"Mpcp26"	6.50402064977652e-76	0.272410622697202	0.637	0.294	9.48936612802394e-72	"10"	"Mpcp2"
"vig2"	1.31587393598451e-75	0.381978636392713	0.434	0.181	1.9198600726014e-71	"10"	"vig"
"TM4SF3"	1.53928576587395e-75	0.400192900815983	0.663	0.337	2.2458179324101e-71	"10"	"TM4SF"
"sqd3"	6.04931610057109e-75	0.452193199631568	0.487	0.217	8.82595219073321e-71	"10"	"sqd"
"CG425402"	1.20614856591958e-74	0.456761132881997	0.38	0.147	1.75977075767667e-70	"10"	"CG42540"
"Ald4"	2.56295681476273e-74	0.319457623683951	0.665	0.32	3.73935399273882e-70	"10"	"Ald"
"Acn2"	9.1266126141648e-74	0.521422479963763	0.384	0.154	1.33157278040664e-69	"10"	"Acn"
"ND-302"	1.91000012830484e-73	0.27838427814862	0.506	0.225	2.78669018719676e-69	"10"	"ND-30"
"chrb4"	4.47693329279199e-73	0.420757612023272	0.568	0.273	6.53184567418352e-69	"10"	"chrb"
"CG144082"	5.87610120687601e-73	0.481440437239514	0.277	0.092	8.5732316608321e-69	"10"	"CG14408"
"RpS19a4"	1.29273091491887e-72	0.301478278477232	0.486	0.204	1.88609440486663e-68	"10"	"RpS19a"
"CG36622"	3.97673228071911e-72	0.358228668949963	0.696	0.36	5.80205239756919e-68	"10"	"CG3662"
"dati3"	4.50325208703813e-72	0.439555692974553	0.456	0.192	6.57024479498863e-68	"10"	"dati"
"Lis-13"	1.4972176326637e-71	0.347473118441551	0.478	0.214	2.18444052605634e-67	"10"	"Lis-1"
"eys4"	1.90296527176164e-71	0.537498469475517	0.375	0.147	2.77642633150023e-67	"10"	"eys"
"CG424923"	2.92435427156574e-71	0.494234891115071	0.408	0.171	4.26663288221442e-67	"10"	"CG42492"
"nAChRbeta14"	7.03512993953098e-71	0.336946404710317	0.7	0.348	1.02642545817757e-66	"10"	"nAChRbeta1"
"CG85002"	3.45843933544678e-70	0.455813719185315	0.381	0.156	5.04586299041686e-66	"10"	"CG8500"
"CtBP3"	4.97788472601654e-70	0.431633875075514	0.409	0.173	7.26273381525814e-66	"10"	"CtBP"
"RpS263"	2.71949463849588e-69	0.270782774026343	0.675	0.32	3.96774267756549e-65	"10"	"RpS26"
"CG89292"	4.31333247174846e-69	0.455189280526935	0.267	0.09	6.293152076281e-65	"10"	"CG8929"
"mub2"	4.7980242613064e-69	0.495569837695949	0.324	0.122	7.00031739724604e-65	"10"	"mub"
"hig2"	7.74705552070334e-69	0.352451526641643	0.472	0.204	1.13029540047062e-64	"10"	"hig"
"mmd4"	3.64803166537779e-68	0.465765049232539	0.423	0.184	5.3224781997862e-64	"10"	"mmd"
"Mnn13"	4.17043612435947e-68	0.348248807974107	0.584	0.29	6.08466630544047e-64	"10"	"Mnn1"
"Nca1"	6.19760905729884e-68	0.280066852488651	0.573	0.277	9.042311614599e-64	"10"	"Nca"
"Antp4"	9.01727825141814e-68	0.391449248580453	0.506	0.225	1.31562089688191e-63	"10"	"Antp"
"su(w[a])2"	1.38377218656882e-67	0.521116228510835	0.314	0.118	2.0189236202039e-63	"10"	"su(w[a])"
"Pitslre4"	1.43997743344936e-67	0.470216834889368	0.529	0.256	2.10092707540261e-63	"10"	"Pitslre"
"FK506-bp21"	1.74099288153502e-67	0.323728844274576	0.453	0.196	2.54010861415959e-63	"10"	"FK506-bp2"
"CG46123"	5.16334759673104e-67	0.329824638550017	0.456	0.202	7.53332414363058e-63	"10"	"CG4612"
"Vha68-11"	1.01522085174724e-66	0.323925147582569	0.577	0.281	1.48120722269922e-62	"10"	"Vha68-1"
"Syt14"	2.65391248124407e-66	0.413012765482859	0.752	0.396	3.87205831013509e-62	"10"	"Syt1"
"Eb12"	5.04311417793372e-66	0.345538165781818	0.356	0.142	7.3579035856053e-62	"10"	"Eb1"
"dpr74"	5.21585081206115e-66	0.278951100339352	0.585	0.288	7.60992633479722e-62	"10"	"dpr7"
"scyl3"	6.34160277002616e-66	0.507480074622646	0.391	0.166	9.25239844146817e-62	"10"	"scyl"
"cpo4"	1.5299539764255e-65	0.34716830970113	0.586	0.29	2.2322028516048e-61	"10"	"cpo"
"CG75822"	1.72694119937348e-65	0.401206532957014	0.346	0.136	2.51960720988591e-61	"10"	"CG7582"
"LpR11"	2.56001622500726e-65	0.478250018474736	0.296	0.108	3.73506367228559e-61	"10"	"LpR1"
"rg5"	2.59530833698542e-65	0.375553806624556	0.587	0.29	3.78655486366173e-61	"10"	"rg"
"DopEcR4"	4.61548746423261e-65	0.378678781851476	0.543	0.262	6.73399621031538e-61	"10"	"DopEcR"
"l(1)G03341"	1.26804980777339e-64	0.295055531882318	0.409	0.175	1.85008466954138e-60	"10"	"l(1)G0334"
"Dsp14"	2.05827853389169e-64	0.303053528984787	0.538	0.263	3.00302838094797e-60	"10"	"Dsp1"
"cindr3"	2.79421575736013e-64	0.327021038156875	0.666	0.341	4.07676078998843e-60	"10"	"cindr"
"CG52141"	4.03618674914538e-64	0.327136283800918	0.381	0.158	5.88879646700311e-60	"10"	"CG5214"
"sra2"	5.72900563190995e-64	0.424681267661256	0.276	0.098	8.35861921695662e-60	"10"	"sra"
"l(1)G02552"	6.48101415601447e-64	0.372204890077779	0.306	0.115	9.45579965362511e-60	"10"	"l(1)G0255"
"kcc2"	6.50814148498483e-64	0.345739909030729	0.515	0.244	9.49537842659287e-60	"10"	"kcc"
"PIP4K1"	9.67026722335665e-64	0.262716535562275	0.524	0.255	1.41089198788773e-59	"10"	"PIP4K"
"Gdh3"	1.1711673961785e-63	0.288961995208831	0.396	0.164	1.70873323102443e-59	"10"	"Gdh"
"Aac114"	2.31283252933321e-63	0.385367159686137	0.489	0.232	3.37442266029715e-59	"10"	"Aac11"
"CG313243"	8.46032905897378e-63	0.3859608248779	0.349	0.142	1.23436200970427e-58	"10"	"CG31324"
"Nipped-B4"	1.01428613907986e-62	0.344686311242527	0.549	0.271	1.47984347691752e-58	"10"	"Nipped-B"
"slo5"	1.96958196342762e-62	0.346370331394348	0.601	0.303	2.8736200846409e-58	"10"	"slo"
"dysc5"	4.0026058356705e-62	0.287437943490918	0.687	0.354	5.83980191424326e-58	"10"	"dysc"
"CG176982"	1.54505566200431e-61	0.393218702852441	0.39	0.171	2.25423621086428e-57	"10"	"CG17698"
"dlg13"	2.29738643860351e-61	0.328254138013298	0.62	0.32	3.35188681392252e-57	"10"	"dlg1"
"Diap12"	2.5738892374581e-61	0.333490254709776	0.348	0.143	3.75530439745136e-57	"10"	"Diap1"
"Ggamma30A3"	3.65687155142519e-61	0.384696572624175	0.748	0.408	5.33537559352935e-57	"10"	"Ggamma30A"
"igl2"	4.45223237906161e-61	0.551342480961269	0.561	0.29	6.49580704105088e-57	"10"	"igl"
"exd2"	6.51202895286125e-61	0.352317857662161	0.3	0.114	9.50105024222456e-57	"10"	"exd"
"CG111384"	1.49750545991722e-60	0.319581427844378	0.541	0.269	2.18486046601922e-56	"10"	"CG11138"
"Pde94"	1.70912742121685e-60	0.415215503990951	0.459	0.214	2.49361690755538e-56	"10"	"Pde9"
"CG93281"	2.2534047384414e-60	0.288773716735354	0.572	0.29	3.28771751338601e-56	"10"	"CG9328"
"gish3"	3.33029530977833e-60	0.349046705981582	0.533	0.264	4.85890085696658e-56	"10"	"gish"
"nmo5"	5.87163438068075e-60	0.298104185679122	0.585	0.294	8.56671456141322e-56	"10"	"nmo"
"Cngl5"	1.60486147182734e-59	0.485720904915912	0.666	0.358	2.34149288739609e-55	"10"	"Cngl"
"RpL37a4"	2.44282519952518e-59	0.352175737842773	0.828	0.487	3.56408196610724e-55	"10"	"RpL37a"
"CG81082"	2.47570830357102e-59	0.528450557751441	0.267	0.098	3.61205841491011e-55	"10"	"CG8108"
"D12"	4.06279369558653e-59	0.302961674957157	0.295	0.113	5.92761600186075e-55	"10"	"D1"
"CG32572"	6.68605003546382e-59	0.41683751832829	0.277	0.102	9.75494700174171e-55	"10"	"CG3257"
"Hrb27C4"	7.11963277499012e-59	0.260931281765689	0.595	0.3	1.03875442187106e-54	"10"	"Hrb27C"
"Dlic3"	8.50779519433333e-59	0.389730522109712	0.258	0.093	1.24128731885323e-54	"10"	"Dlic"
"CG88182"	9.01749896013024e-59	0.364018007079913	0.304	0.119	1.315653098283e-54	"10"	"CG8818"
"Pep2"	2.38036956538568e-58	0.432727023099455	0.272	0.1	3.4729591958977e-54	"10"	"Pep"
"Ten-a5"	2.5238710015007e-58	0.282420441112964	0.729	0.382	3.68232779118952e-54	"10"	"Ten-a"
"roX23"	2.58019544643478e-58	0.334690444080287	0.656	0.35	3.76450515634835e-54	"10"	"roX2"
"Lar3"	2.70862399763153e-58	0.333638569286998	0.565	0.286	3.9518824125444e-54	"10"	"Lar"
"Tomosyn3"	3.84371616242499e-58	0.465173300771021	0.39	0.173	5.60798188097806e-54	"10"	"Tomosyn"
"fwe2"	5.14603045416205e-58	0.353906097854612	0.373	0.163	7.50805843262243e-54	"10"	"fwe"
"Ggamma14"	6.57885794248215e-58	0.329696238435843	0.741	0.417	9.59855373808146e-54	"10"	"Ggamma1"
"CycG3"	1.14941221218478e-57	0.280532133194016	0.459	0.217	1.67699241757759e-53	"10"	"CycG"
"lwr2"	1.28746105593335e-57	0.384298928577563	0.295	0.115	1.87840568060676e-53	"10"	"lwr"
"mge1"	1.52563291377135e-57	0.293889929610641	0.394	0.176	2.2258984211924e-53	"10"	"mge"
"CG12163"	1.75252148441296e-57	0.33203847978621	0.292	0.113	2.55692884575851e-53	"10"	"CG12163"
"VhaAC452"	2.42658586647536e-57	0.347671327617974	0.359	0.153	3.54038877918756e-53	"10"	"VhaAC45"
"fne4"	2.63013945651023e-57	0.347431109732762	0.816	0.455	3.83737346704842e-53	"10"	"fne"
"mt:ND23"	4.04420942881315e-57	0.256157528745895	0.478	0.216	5.90050155663838e-53	"10"	"mt:ND2"
"CG30092"	4.24350590848389e-57	0.414371696363215	0.315	0.126	6.19127512047799e-53	"10"	"CG3009"
"Ddc4"	5.41914613006006e-56	0.513449275031277	0.406	0.183	7.90653420375762e-52	"10"	"Ddc"
"CG145093"	8.7606480533314e-56	0.276512989430233	0.449	0.209	1.27817855098105e-51	"10"	"CG14509"
"CG167795"	1.99640907221551e-55	0.358238137886363	0.508	0.252	2.91276083636242e-51	"10"	"CG16779"
"slgA2"	2.74038277511574e-55	0.287930472347655	0.548	0.283	3.99821846889386e-51	"10"	"slgA"
"Pomp2"	3.39587945481184e-55	0.293512004141362	0.299	0.118	4.95458812457047e-51	"10"	"Pomp"
"l(1)G01562"	3.8377857728908e-55	0.297759276994783	0.38	0.168	5.59932944264768e-51	"10"	"l(1)G0156"
"CG98215"	4.05163457216767e-55	0.368893062618248	0.865	0.55	5.91133484079263e-51	"10"	"CG9821"
"Ih5"	6.02180969325631e-55	0.302449203562653	0.706	0.378	8.78582034246096e-51	"10"	"Ih"
"bip24"	6.35663318487825e-55	0.325869763966571	0.484	0.239	9.27432781673736e-51	"10"	"bip2"
"CG422605"	6.73672158146435e-55	0.413375071104706	0.459	0.223	9.82887678735648e-51	"10"	"CG42260"
"CG157655"	9.75725706131459e-55	0.534453997673445	0.356	0.156	1.4235838052458e-50	"10"	"CG15765"
"CG46783"	1.23661285444702e-54	0.409318928790513	0.268	0.102	1.80421815463821e-50	"10"	"CG4678"
"unc-1194"	4.34513176936453e-54	0.316999849580227	0.472	0.232	6.33954725150285e-50	"10"	"unc-119"
"CG320173"	4.35590310522407e-54	0.445258801071087	0.494	0.247	6.35526263052192e-50	"10"	"CG32017"
"spi3"	4.46587320446814e-54	0.351007138004531	0.266	0.101	6.51570900531902e-50	"10"	"spi"
"Syx1A3"	1.0878640199032e-53	0.318898437008923	0.814	0.459	1.58719360503876e-49	"10"	"Syx1A"
"sd5"	1.39396216903946e-53	0.351472586463349	0.558	0.292	2.03379080462857e-49	"10"	"sd"
"Gs12"	3.96240548505738e-53	0.354386931957061	0.368	0.165	5.78114960269872e-49	"10"	"Gs1"
"HnRNP-K2"	5.20079692381924e-53	0.373668201161543	0.272	0.105	7.58796271185227e-49	"10"	"HnRNP-K"
"CG55322"	1.38464817486655e-52	0.302293573195212	0.292	0.117	2.02020168713029e-48	"10"	"CG5532"
"CG123841"	1.42566489480855e-52	0.271034728195105	0.365	0.161	2.08004508152568e-48	"10"	"CG12384"
"ND-B182"	1.44660374164079e-52	0.258726957538937	0.378	0.17	2.11059485905392e-48	"10"	"ND-B18"
"msi3"	1.51170514915541e-52	0.359385304688522	0.573	0.299	2.20557781261774e-48	"10"	"msi"
"Liprin-gamma4"	1.7706967389285e-52	0.254763292525481	0.584	0.305	2.58344654209667e-48	"10"	"Liprin-gamma"
"nonA2"	1.91371301907276e-52	0.454092337150815	0.284	0.113	2.79210729482715e-48	"10"	"nonA"
"CG16775"	1.70722240726328e-51	0.354635049497127	0.481	0.245	2.49083749219712e-47	"10"	"CG1677"
"Trxr-13"	2.07751845572478e-51	0.310323210944435	0.254	0.096	3.03109942690245e-47	"10"	"Trxr-1"
"Ssdp4"	2.30144894984389e-51	0.391745004924867	0.38	0.177	3.35781401782223e-47	"10"	"Ssdp"
"CG114864"	3.4697797763442e-51	0.314295560006716	0.485	0.245	5.06240869368618e-47	"10"	"CG11486"
"CG79902"	4.47907265298148e-51	0.397610143931117	0.303	0.127	6.53496700069998e-47	"10"	"CG7990"
"l(3)neo384"	1.73403732786652e-50	0.370876256866452	0.361	0.166	2.52996046135726e-46	"10"	"l(3)neo38"
"382312"	2.56308482622688e-50	0.383976621758006	0.291	0.121	3.73954076146502e-46	"10"	"38231"
"chn2"	2.91313075281376e-50	0.386792660396963	0.325	0.142	4.25025776835528e-46	"10"	"chn"
"CR314514"	4.17648776555032e-50	0.344182933340871	0.77	0.447	6.09349564993791e-46	"10"	"CR31451"
"CG63293"	9.66241936106818e-50	0.255986530109277	0.777	0.431	1.40974698477985e-45	"10"	"CG6329"
"CG137602"	1.57772503341965e-49	0.270272499051197	0.295	0.121	2.30190082375927e-45	"10"	"CG13760"
"Csp3"	1.68365788400544e-49	0.279583446826706	0.386	0.181	2.45645685276394e-45	"10"	"Csp"
"CG320002"	1.69716875260581e-49	0.296658343747518	0.444	0.221	2.47616921005187e-45	"10"	"CG32000"
"Nckx30C3"	2.34955054756465e-49	0.305508417110187	0.557	0.293	3.42799424889683e-45	"10"	"Nckx30C"
"Drep24"	2.57623506651301e-49	0.358275230618079	0.366	0.17	3.75872696204249e-45	"10"	"Drep2"
"fs(1)h4"	1.18933339481014e-48	0.292680358092574	0.462	0.236	1.73523742302799e-44	"10"	"fs(1)h"
