"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Aps"	9.08350682542992e-36	0.278521257311025	0.995	0.774	1.79471927856844e-31	"4"	"Aps"
"CG132981"	1.14423233410181e-35	0.284490106180623	0.961	0.597	2.26077424571835e-31	"4"	"CG13298"
"Sep5"	1.36899850608537e-35	0.316616944038819	0.982	0.69	2.70486724832347e-31	"4"	"Sep5"
"Slbp"	2.15680626329494e-35	0.271090193986598	0.977	0.635	4.26141781501813e-31	"4"	"Slbp"
"CR438871"	6.51024990115186e-35	0.278930637835884	1	0.959	1.28629517546959e-30	"4"	"CR43887"
"CG11791"	1.17031877280369e-34	0.254709508586766	0.954	0.562	2.31231583130553e-30	"4"	"CG11791"
"Set1"	4.70626561256236e-33	0.263132352625258	0.995	0.811	9.29863959730071e-29	"4"	"Set"
"CR34335"	1.69558992543657e-32	0.256852592808623	0.91	0.513	3.35014657467757e-28	"4"	"CR34335"
"CG10326"	1.71420753824125e-32	0.2713722466768	0.959	0.596	3.38693125405706e-28	"4"	"CG10326"
"CG8960"	3.89815206711075e-31	0.28051468596506	0.992	0.749	7.70196885419742e-27	"4"	"CG8960"
"PCNA"	6.16726370903154e-29	0.255172512449177	0.959	0.644	1.21852796363045e-24	"4"	"PCNA"
"Ef1alpha48D"	1.58658307002711e-180	0.876281758154787	0.997	0.996	3.13477082975957e-176	"5"	"Ef1alpha48D"
"pAbp"	6.50992347445874e-158	1.23206016756602	0.99	0.947	1.28623068008356e-153	"5"	"pAbp"
"EF2"	5.49279584302714e-141	0.845633264916278	0.987	0.98	1.0852666026653e-136	"5"	"EF2"
"wech"	1.73737767704001e-139	1.06044801535613	0.979	0.937	3.43271081429565e-135	"5"	"wech"
"spen"	5.34466207981946e-115	1.54352792384496	0.863	0.703	1.05599833373073e-110	"5"	"spen"
"eIF-4a"	4.09428781702867e-85	0.616230400722015	0.974	0.978	8.08949386888525e-81	"5"	"eIF-4a"
"hth1"	3.24364253592666e-82	0.776636912329458	0.964	0.903	6.4087889224839e-78	"5"	"hth"
"Hrb27C"	2.91557310657798e-79	0.78948576566301	0.974	0.961	5.76058934397677e-75	"5"	"Hrb27C"
"kis"	3.48800393830346e-79	1.33415675932932	0.796	0.709	6.89159818129998e-75	"5"	"kis"
"Nrt"	9.22751677150367e-78	0.829365950014918	0.93	0.89	1.82317276371369e-73	"5"	"Nrt"
"Hsc70-4"	1.01683756384525e-64	0.676969515605079	0.92	0.924	2.00906765864545e-60	"5"	"Hsc70-4"
"Ef1gamma"	6.30378185668057e-60	0.590201426957726	0.951	0.965	1.24550121924295e-55	"5"	"Ef1gamma"
"sqd"	1.55215555150661e-58	0.581570392990802	0.974	0.968	3.06674893866675e-54	"5"	"sqd"
"nkd"	7.39129141119585e-58	1.11547963330344	0.755	0.722	1.46037135702408e-53	"5"	"nkd"
"CG156281"	5.23913583498626e-53	0.742382222143024	0.876	0.841	1.03514845827658e-48	"5"	"CG15628"
"RpL22"	4.57518630868474e-52	0.563569487886577	0.966	0.97	9.0396531086993e-48	"5"	"RpL22"
"CG9821"	6.05504558008039e-51	0.684757873174728	0.933	0.935	1.19635590571228e-46	"5"	"CG9821"
"RpS5b"	1.79311880154414e-50	0.456834313256403	0.979	0.982	3.5428441280909e-46	"5"	"RpS5b"
"Hsromega"	8.08714097498004e-50	1.31388817185163	0.691	0.634	1.59785731383656e-45	"5"	"Hsromega"
"vfl"	1.38595078302038e-48	0.965678463444038	0.758	0.743	2.73836155709167e-44	"5"	"vfl"
"Sxl"	2.6372279403405e-46	0.887257932638176	0.784	0.769	5.21063496452477e-42	"5"	"Sxl"
"fs(1)h"	1.10134438185285e-45	1.07167087732409	0.724	0.727	2.17603622966486e-41	"5"	"fs(1)h"
"Dl1"	1.1563209859409e-43	0.668064088672852	0.843	0.832	2.28465900402203e-39	"5"	"Dl"
"RpL8"	3.83636466644352e-43	0.373631741494047	0.992	0.989	7.57988930795911e-39	"5"	"RpL8"
"CycG"	7.04723695417732e-40	0.969836034107164	0.68	0.7	1.39239307740635e-35	"5"	"CycG"
"fax"	7.5347398794658e-40	0.440153833368585	0.985	0.982	1.48871390538485e-35	"5"	"fax"
"Trf2"	1.91959047715513e-39	0.951151316219467	0.732	0.769	3.79272686476311e-35	"5"	"Trf2"
"sdt"	2.31169868635236e-38	0.937161288012136	0.716	0.7	4.567454264495e-34	"5"	"sdt"
"RpL4"	9.40279342949835e-38	0.408210462933457	0.977	0.981	1.85780392580028e-33	"5"	"RpL4"
"CG3800"	3.11163223201822e-37	0.621450118693216	0.856	0.892	6.14796296402161e-33	"5"	"CG3800"
"nmo"	1.01915664462345e-30	0.676613589784429	0.758	0.818	2.01364969844702e-26	"5"	"nmo"
"Ssdp"	2.8909633724844e-30	1.01780556441371	0.688	0.767	5.71196543135469e-26	"5"	"Ssdp"
"l(3)neo38"	5.0783471889982e-30	0.821447620074574	0.735	0.81	1.00337983760226e-25	"5"	"l(3)neo38"
"RpL3"	7.16880708549825e-28	0.328579498761822	0.977	0.989	1.41641290395274e-23	"5"	"RpL3"
"Pep"	1.53356066164414e-27	0.655774785347049	0.747	0.849	3.03000915527648e-23	"5"	"Pep"
"bic"	2.44012910994509e-26	0.437674584855381	0.915	0.945	4.82120709542951e-22	"5"	"bic"
"RpS2"	2.67264783664138e-25	0.302570961941293	0.99	0.988	5.28061759563603e-21	"5"	"RpS2"
"lola"	1.77694340830991e-24	0.879752654713664	0.647	0.718	3.51088478613872e-20	"5"	"lola"
"CadN1"	3.3368739987119e-24	1.03743594582047	0.374	0.21	6.59299564665497e-20	"5"	"CadN"
"Atg17"	1.15890037719776e-23	1.28913526110898	0.534	0.488	2.28975536526733e-19	"5"	"Atg17"
"RpLP0"	1.3446818010662e-22	0.390519237194168	0.881	0.935	2.6568223025466e-18	"5"	"RpLP0"
"Tet"	3.76722636417354e-22	1.19478921941341	0.485	0.39	7.44328585033408e-18	"5"	"Tet"
"sta"	5.52724074107777e-22	0.279759000546797	0.966	0.985	1.09207222562215e-17	"5"	"sta"
"ed"	1.49948525462455e-21	0.823267017590843	0.649	0.731	2.96268296608718e-17	"5"	"ed"
"CycT"	1.72202961061401e-20	0.766529016592788	0.655	0.748	3.40238610465116e-16	"5"	"CycT"
"E2f1"	4.0925448736136e-19	0.721602304609769	0.644	0.719	8.08605016128575e-15	"5"	"E2f1"
"kuk"	1.38345669189088e-18	0.281007047688005	0.936	0.961	2.733433731838e-14	"5"	"kuk"
"Ubc4"	2.58797528402398e-17	0.267499693175774	0.16	0.463	5.11332156617458e-13	"5"	"Ubc4"
"mus210"	9.68640421979298e-17	1.01478312786386	0.536	0.569	1.9138397457467e-12	"5"	"mus210"
"CtBP"	1.4645302868555e-16	0.560906415593374	0.704	0.838	2.8936189407691e-12	"5"	"CtBP"
"Ppa"	2.13713009979956e-16	0.643004460523153	0.662	0.759	4.22254165118396e-12	"5"	"Ppa"
"Moca-cyp"	3.98394418206605e-16	0.335400353891771	0.139	0.411	7.87147691492611e-12	"5"	"Moca-cyp"
"Pp1alpha-96A"	5.16502750047957e-16	0.34060965857507	0.16	0.447	1.02050613354475e-11	"5"	"Pp1alpha-96A"
"CG33332"	6.8138966768989e-16	0.284423720768405	0.121	0.374	1.34628970542168e-11	"5"	"CG33332"
"Mpcp"	8.07589892014154e-16	0.631226856267911	0.613	0.762	1.59563610864157e-11	"5"	"Mpcp"
"Ten-a"	8.40918250919122e-16	0.898171248513332	0.544	0.555	1.661486280166e-11	"5"	"Ten-a"
"CG10565"	1.84479833539689e-15	0.260081675400633	0.186	0.496	3.64495255107718e-11	"5"	"CG10565"
"Pcl"	1.93932463736549e-15	0.286173670552737	0.131	0.389	3.83171761850674e-11	"5"	"Pcl"
"Glut4EF"	2.08320773348901e-15	1.11132677291657	0.423	0.347	4.11600183982758e-11	"5"	"Glut4EF"
"Mkrn1"	3.58661344615179e-15	0.279267270884969	0.111	0.348	7.08643084690671e-11	"5"	"Mkrn1"
"CG9246"	5.91467414217861e-15	0.254925107614181	0.126	0.374	1.16862131701165e-10	"5"	"CG9246"
"Tom40"	7.01450909513613e-15	0.279561259798233	0.175	0.466	1.385926707017e-10	"5"	"Tom40"
"mor"	2.35008627533267e-14	0.298111023643267	0.157	0.427	4.64330046280229e-10	"5"	"mor"
"CkIalpha"	3.52111163237324e-14	0.445306985257554	0.763	0.877	6.95701236324304e-10	"5"	"CkIalpha"
"CycY"	4.7921274522221e-14	0.250905723504882	0.186	0.478	9.46828542010043e-10	"5"	"CycY"
"CG12054"	8.16490650980027e-14	0.285879401599873	0.137	0.38	1.61322222820634e-09	"5"	"CG12054"
"CG11180"	8.26978749345592e-14	0.341970464563683	0.188	0.478	1.63394461295702e-09	"5"	"CG11180"
"wds"	8.41959910543729e-14	0.275160852536623	0.113	0.339	1.6635443912523e-09	"5"	"wds"
"PSR"	9.15270744539252e-14	0.253300024468886	0.188	0.48	1.80839193706066e-09	"5"	"PSR"
"CkIIalpha"	9.30245244148277e-14	0.253929541870488	0.214	0.529	1.83797855338817e-09	"5"	"CkIIalpha"
"Parp"	1.03737510072907e-13	0.254121705790937	0.253	0.602	2.04964572402049e-09	"5"	"Parp"
"ref(2)P"	1.07665518405762e-13	0.265377020407934	0.124	0.356	2.12725531266105e-09	"5"	"ref(2)P"
"unc-119"	1.09546184048945e-13	0.328711379607516	0.131	0.371	2.16441350443905e-09	"5"	"unc-119"
"CG32000"	1.11881676315162e-13	0.303575158594216	0.157	0.419	2.21055816063497e-09	"5"	"CG32000"
"Gprk1"	1.26175537719318e-13	0.254126346559951	0.134	0.374	2.49297627425829e-09	"5"	"Gprk1"
"scyl"	1.2760536162752e-13	0.647308343620506	0.644	0.755	2.52122673503654e-09	"5"	"scyl"
"Dd"	1.33303460902587e-13	0.305734061915531	0.139	0.383	2.63380978051332e-09	"5"	"Dd"
"CG3918"	1.34373296979079e-13	0.284964147929685	0.198	0.497	2.65494760171265e-09	"5"	"CG3918"
"egg"	1.47480522310058e-13	0.30986859424731	0.144	0.394	2.91392015980213e-09	"5"	"egg"
"Inr-a"	1.53395070634915e-13	0.267899232388201	0.18	0.459	3.03077980560464e-09	"5"	"Inr-a"
"Psi"	1.74785640184843e-13	0.25426007361367	0.152	0.407	3.45341467877213e-09	"5"	"Psi"
"CG14476"	2.06160498324317e-13	0.290278292692427	0.144	0.393	4.07331912589185e-09	"5"	"CG14476"
"row"	2.61249610726473e-13	0.259659595673203	0.106	0.318	5.16176980873365e-09	"5"	"row"
"CG7154"	2.77152863743754e-13	0.27254802543807	0.139	0.38	5.47598628184909e-09	"5"	"CG7154"
"mbm"	3.35970924628267e-13	0.352124887192046	0.139	0.38	6.6381135288053e-09	"5"	"mbm"
"sesB"	3.8298551158197e-13	0.257948110259684	0.941	0.98	7.56702773783657e-09	"5"	"sesB"
"CG5808"	5.16635654924428e-13	0.317331715117997	0.116	0.334	1.02076872699968e-08	"5"	"CG5808"
"CG14683"	5.37162235789903e-13	0.336068959052669	0.18	0.458	1.06132514547369e-08	"5"	"CG14683"
"CG4806"	6.51903977100011e-13	0.365674332587794	0.162	0.419	1.2880318779542e-08	"5"	"CG4806"
"vig"	9.73662754360131e-13	0.316716832581355	0.17	0.431	1.92376287006475e-08	"5"	"vig"
"CG12391"	1.12243708979498e-12	0.352741763648968	0.142	0.378	2.21771120201693e-08	"5"	"CG12391"
"Smr"	1.63141786991425e-12	0.833120144239846	0.539	0.599	3.22335542737658e-08	"5"	"Smr"
"CG4360"	1.78805786227307e-12	0.253161190403145	0.077	0.259	3.53284472427913e-08	"5"	"CG4360"
"CG6422"	2.06451605207113e-12	0.305624437017752	0.098	0.295	4.07907081568214e-08	"5"	"CG6422"
"CG6701"	2.0932555916685e-12	0.431181670711772	0.152	0.394	4.13585439801863e-08	"5"	"CG6701"
"scrib"	2.36095637915654e-12	0.259001809843248	0.108	0.312	4.66477761393749e-08	"5"	"scrib"
"Caf1-105"	3.33322912381507e-12	0.296557032108708	0.186	0.455	6.58579410283381e-08	"5"	"Caf1-105"
"CG6066"	3.46095909689444e-12	0.333720108037461	0.175	0.436	6.83816298364403e-08	"5"	"CG6066"
"Acf1"	3.88955963557e-12	0.294761006311721	0.173	0.429	7.68499192795922e-08	"5"	"Acf1"
"CG8677"	4.60493598376431e-12	1.15516249128755	0.472	0.48	9.09843251672153e-08	"5"	"CG8677"
"Csp"	4.65120016246181e-12	0.339070888561926	0.165	0.416	9.18984128099204e-08	"5"	"Csp"
"lqf"	4.72045640290813e-12	0.250980936236776	0.113	0.318	9.32667776086587e-08	"5"	"lqf"
"Scamp"	4.74962749194313e-12	0.372964354561625	0.142	0.37	9.38431399858124e-08	"5"	"Scamp"
"CG6340"	4.9131204117251e-12	0.335285780687859	0.17	0.424	9.70734330948644e-08	"5"	"CG6340"
"CG11190"	5.95297445107173e-12	0.304000321516872	0.137	0.36	1.17618869204275e-07	"5"	"CG11190"
"LBR"	6.22830688907149e-12	0.251163893940125	0.134	0.356	1.23058887514274e-07	"5"	"LBR"
"Imp"	6.5619969457118e-12	0.797252526528719	0.58	0.678	1.29651935653374e-07	"5"	"Imp"
"CG2918"	8.94329130805922e-12	0.300220328618418	0.095	0.283	1.76701549664634e-07	"5"	"CG2918"
"Pitslre"	9.22564469577717e-12	0.36732445466747	0.165	0.409	1.82280287899165e-07	"5"	"Pitslre"
"Ptp61F"	1.06950381154278e-11	0.317696692990704	0.142	0.366	2.11312563084623e-07	"5"	"Ptp61F"
"CG4825"	1.18790920126474e-11	0.250147857857808	0.095	0.282	2.34707099985888e-07	"5"	"CG4825"
"Nipped-A"	1.30589223190733e-11	0.347758914934963	0.165	0.408	2.5801818718025e-07	"5"	"Nipped-A"
"Pp2A-29B"	1.54984049024913e-11	0.263192281284241	0.222	0.518	3.06217484063422e-07	"5"	"Pp2A-29B"
"Tpr2"	1.87479966021444e-11	0.290263483079699	0.229	0.533	3.70422916865168e-07	"5"	"Tpr2"
"Top1"	1.87655554444806e-11	0.759251164829255	0.572	0.713	3.70769844472048e-07	"5"	"Top1"
"corto"	1.88316369570929e-11	0.821660002518835	0.554	0.654	3.72075482998241e-07	"5"	"corto"
"cal1"	1.95973398994562e-11	0.298621939067196	0.095	0.279	3.87204241733456e-07	"5"	"cal1"
"CG42593"	1.98501015609923e-11	0.271228015768117	0.121	0.325	3.92198306642086e-07	"5"	"CG42593"
"step"	2.03393092977624e-11	0.251114796739597	0.098	0.284	4.01864073105189e-07	"5"	"step"
"hrg"	2.05639104873895e-11	0.265046127598416	0.095	0.279	4.06301743409842e-07	"5"	"hrg"
"Rga"	2.23372997208727e-11	0.416992558784112	0.18	0.438	4.41340367885003e-07	"5"	"Rga"
"corn"	2.41087163840061e-11	0.301656783247901	0.219	0.509	4.76340018315192e-07	"5"	"corn"
"CG4612"	2.64781753980012e-11	0.368851932676835	0.095	0.279	5.23155789513707e-07	"5"	"CG4612"
"Su(Tpl)"	2.66966191265339e-11	0.918784772300309	0.521	0.601	5.27471800702057e-07	"5"	"Su(Tpl)"
"Ulp1"	2.71483401191187e-11	0.382212483947673	0.098	0.283	5.36396904073548e-07	"5"	"Ulp1"
"Hsc70-3"	2.77648490381135e-11	0.35042356217288	0.157	0.39	5.48577887295046e-07	"5"	"Hsc70-3"
"Nup358"	2.79633677521946e-11	0.28810784312476	0.124	0.328	5.52500220047861e-07	"5"	"Nup358"
"yps"	3.03272158600181e-11	0.261758287484879	0.258	0.587	5.99205130962239e-07	"5"	"yps"
"rpk"	3.24651743669267e-11	0.261599989617628	0.149	0.376	6.41446915141738e-07	"5"	"rpk"
"CG9776"	3.82382509390274e-11	0.435932151528608	0.17	0.413	7.55511362053304e-07	"5"	"CG9776"
"lic"	4.03377851554466e-11	0.255227041538452	0.101	0.285	7.96993959101313e-07	"5"	"lic"
"Slmap"	5.16678506370525e-11	0.464532669574313	0.173	0.417	1.02085339288688e-06	"5"	"Slmap"
"CG4538"	5.22836680953847e-11	0.270586671908865	0.095	0.275	1.03302071422861e-06	"5"	"CG4538"
"CkIIbeta"	5.27095115922367e-11	0.442041989407066	0.222	0.51	1.04143453003941e-06	"5"	"CkIIbeta"
"Xe7"	5.33444876996562e-11	0.32391213848503	0.152	0.377	1.05398038796981e-06	"5"	"Xe7"
"N1"	5.57060658732669e-11	0.729261406811548	0.588	0.695	1.10064044952401e-06	"5"	"N"
"Hmu"	5.75768540765183e-11	0.345437278719977	0.173	0.418	1.13760348284385e-06	"5"	"Hmu"
"Idgf4"	6.09805080986449e-11	0.271573979399733	0.206	0.48	1.20485287901303e-06	"5"	"Idgf4"
"ph-p"	6.31610338797425e-11	0.33280051903004	0.108	0.297	1.24793570739595e-06	"5"	"ph-p"
"homer"	6.4178120823631e-11	0.343248024000366	0.149	0.372	1.2680313112333e-06	"5"	"homer"
"eRF1"	6.88892596352752e-11	0.294859470621932	0.219	0.506	1.36111399187377e-06	"5"	"eRF1"
"CG7185"	6.92638809371303e-11	0.303833488597424	0.18	0.429	1.36851575955582e-06	"5"	"CG7185"
"msn"	6.95806710046675e-11	0.322277814106445	0.162	0.395	1.37477489771022e-06	"5"	"msn"
"ZAP3"	7.59224870910301e-11	0.32500374046122	0.144	0.361	1.50007649994457e-06	"5"	"ZAP3"
"DOR"	8.31761450883568e-11	0.255610685147069	0.098	0.277	1.64339427465575e-06	"5"	"DOR"
"pod1"	8.66259828334926e-11	0.304658252040301	0.175	0.418	1.71155616882415e-06	"5"	"pod1"
"Sap47"	1.18194122566152e-10	0.37095199551938	0.111	0.298	2.33527947366203e-06	"5"	"Sap47"
"Keap1"	1.2023176508234e-10	0.308219227384728	0.119	0.312	2.37553921449688e-06	"5"	"Keap1"
"lawc"	1.24671412732165e-10	0.347215603824003	0.149	0.367	2.46325777276212e-06	"5"	"lawc"
"Dek"	1.43567051517696e-10	0.737218978884496	0.575	0.729	2.83659780388664e-06	"5"	"Dek"
"mip130"	1.45132998924493e-10	0.256667483004674	0.121	0.315	2.86753779275013e-06	"5"	"mip130"
"Haspin"	1.59983960310047e-10	0.338964286842846	0.222	0.503	3.1609630878059e-06	"5"	"Haspin"
"Dyrk2"	1.71666500634038e-10	0.326790077414633	0.124	0.32	3.39178671952732e-06	"5"	"Dyrk2"
"CG31301"	1.73108035722901e-10	0.312186222069578	0.193	0.45	3.42026856981307e-06	"5"	"CG31301"
"beta-Spec"	1.9272447632059e-10	0.270044682627728	0.147	0.36	3.80785020314221e-06	"5"	"beta-Spec"
"Uba2"	2.17259470287316e-10	0.363138950361875	0.224	0.508	4.29261261393679e-06	"5"	"Uba2"
"mrj"	2.2261849930127e-10	0.331787715114999	0.219	0.498	4.39849630919448e-06	"5"	"mrj"
"Galphao"	3.11034382732868e-10	0.280234564913178	0.09	0.257	6.14541733403601e-06	"5"	"Galphao"
"CG3542"	3.31815026882543e-10	0.361319620915689	0.139	0.344	6.55600130114529e-06	"5"	"CG3542"
"Spt6"	3.8223542631749e-10	0.272132308813865	0.237	0.532	7.55220755318096e-06	"5"	"Spt6"
"pcs"	3.82514113190076e-10	0.261779022814318	0.281	0.611	7.55771384840952e-06	"5"	"pcs"
"akirin"	3.86720312666314e-10	0.301031460967823	0.835	0.924	7.64081993766103e-06	"5"	"akirin"
"PlexA"	3.93631184967179e-10	0.340421235730808	0.224	0.503	7.77736495258151e-06	"5"	"PlexA"
"alphaTub84D"	4.31423665154205e-10	0.282401445171503	0.237	0.532	8.52406877611679e-06	"5"	"alphaTub84D"
"Hakai"	4.99232703046414e-10	0.282429850860276	0.106	0.282	9.86383974679105e-06	"5"	"Hakai"
"Ten-m"	5.09779846007849e-10	0.366808559369055	0.149	0.36	1.00722301974231e-05	"5"	"Ten-m"
"tyf"	5.28448589220556e-10	0.35301702591692	0.162	0.384	1.04410872258197e-05	"5"	"tyf"
"AGO3"	5.53648818479561e-10	0.395902114834176	0.157	0.374	1.09389933555192e-05	"5"	"AGO3"
"Bre1"	8.85197972425474e-10	0.323147080518042	0.142	0.343	1.74897415391825e-05	"5"	"Bre1"
"Tollo"	9.25733393415369e-10	0.99277567354031	0.405	0.375	1.82906403871009e-05	"5"	"Tollo"
"lgs"	9.46985234234058e-10	0.256996161871655	0.111	0.286	1.87105342579965e-05	"5"	"lgs"
"Rac2"	1.03838004443723e-09	0.423416437577069	0.17	0.395	2.05163129179907e-05	"5"	"Rac2"
"CG9754"	1.11968104176014e-09	0.448458802490392	0.124	0.31	2.21226580230969e-05	"5"	"CG9754"
"Sap30"	1.16803761184634e-09	0.368624295651828	0.229	0.508	2.307808713486e-05	"5"	"Sap30"
"Cam1"	1.17878099567692e-09	0.286623026220307	0.892	0.939	2.32903549125847e-05	"5"	"Cam"
"CG7927"	1.35604888817991e-09	0.360586980902748	0.165	0.384	2.67928139326586e-05	"5"	"CG7927"
"SRm160"	1.70138406830212e-09	0.355946947458549	0.139	0.335	3.36159464215132e-05	"5"	"SRm160"
"mbt"	1.74192852165652e-09	0.34154836464476	0.134	0.325	3.44170237308895e-05	"5"	"mbt"
"CG6700"	1.86425234004996e-09	0.413415265455799	0.196	0.438	3.68338977347072e-05	"5"	"CG6700"
"snama"	1.86469916188365e-09	0.438731753191388	0.137	0.33	3.68427260404972e-05	"5"	"snama"
"CG2199"	1.96502206463334e-09	0.442168277154635	0.178	0.405	3.88249059530255e-05	"5"	"CG2199"
"CG1677"	2.02021788017524e-09	0.392432177405147	0.198	0.443	3.99154648765023e-05	"5"	"CG1677"
"Nab2"	2.12334696210819e-09	0.343243739111626	0.098	0.261	4.19530892773337e-05	"5"	"Nab2"
"CycE"	2.16560893318031e-09	0.808052268994421	0.508	0.598	4.27881013017765e-05	"5"	"CycE"
"eIF-3p66"	2.29455769855595e-09	0.253024505909169	0.289	0.625	4.53358710080684e-05	"5"	"eIF-3p66"
"zip"	2.39534899950117e-09	0.667673851403461	0.549	0.688	4.73273055321441e-05	"5"	"zip"
"scny"	2.49917530525001e-09	0.429369156093896	0.173	0.395	4.93787056811296e-05	"5"	"scny"
"emb"	2.78184143314842e-09	0.329506708665826	0.237	0.518	5.49636230361464e-05	"5"	"emb"
"ND75"	2.8357203222986e-09	0.301873052308168	0.106	0.272	5.60281621279757e-05	"5"	"ND75"
"CG2865"	3.05416728920065e-09	0.312446258243981	0.229	0.491	6.03442373000265e-05	"5"	"CG2865"
"sn"	3.69126186136854e-09	0.307042479385096	0.227	0.496	7.29319518569197e-05	"5"	"sn"
"slmb"	4.31615303840553e-09	0.476368243390426	0.18	0.407	8.52785517328164e-05	"5"	"slmb"
"CG8963"	4.32267084678761e-09	0.424040114690596	0.173	0.392	8.54073305908296e-05	"5"	"CG8963"
"Efa6"	4.72346903964477e-09	0.341406021678935	0.108	0.274	9.33263012853013e-05	"5"	"Efa6"
"godzilla"	5.10013866091357e-09	0.336908462809998	0.101	0.26	0.00010076853966233	"5"	"godzilla"
"CG1440"	6.61521818645985e-09	0.327560348428588	0.263	0.564	0.000130703480928074	"5"	"CG1440"
"HIP"	8.38635131940753e-09	0.303427885323766	0.101	0.258	0.000165697529368854	"5"	"HIP"
"Dp1"	8.96905005700104e-09	0.433254932383135	0.178	0.397	0.000177210491026226	"5"	"Dp1"
"BtbVII"	9.44412464767207e-09	0.361200130965907	0.101	0.257	0.000186597014788705	"5"	"BtbVII"
"eff1"	1.01156296630793e-08	0.40579610445549	0.732	0.856	0.000199864610883121	"5"	"eff"
"CG43736"	1.07196788553295e-08	0.925902057193074	0.492	0.581	0.000211799414823601	"5"	"CG43736"
"fend"	1.10782600977616e-08	0.282785375745816	0.131	0.308	0.000218884263011573	"5"	"fend"
"pzg"	1.2280313346551e-08	0.377721137355316	0.209	0.455	0.000242634431101155	"5"	"pzg"
"Galphai"	1.84129077472575e-08	0.285300485100596	0.281	0.595	0.000363802231270313	"5"	"Galphai"
"asl"	1.92875732444279e-08	0.402624466045332	0.113	0.276	0.000381083872163406	"5"	"asl"
"oaf"	2.01899969317067e-08	0.412723922489992	0.209	0.451	0.000398913959376661	"5"	"oaf"
"CG8878"	2.13569133514484e-08	0.409864006749814	0.108	0.266	0.000421969893997917	"5"	"CG8878"
"not"	2.15247489227672e-08	0.387466654920789	0.193	0.42	0.000425285989216034	"5"	"not"
"Src64B"	2.21029842748224e-08	0.448021182526001	0.201	0.436	0.00043671076330194	"5"	"Src64B"
"rad50"	2.31048430376218e-08	0.438872254979679	0.119	0.284	0.000456505488737332	"5"	"rad50"
"Karybeta3"	2.97125284114676e-08	0.408627659943249	0.103	0.256	0.000587060136353777	"5"	"Karybeta3"
"CG42724"	3.11010786008541e-08	0.31181759902913	0.286	0.594	0.000614495110995675	"5"	"CG42724"
"mud"	3.16497459760032e-08	0.414973122370655	0.201	0.431	0.000625335680993871	"5"	"mud"
"coro"	3.68623864956548e-08	0.402696476503456	0.116	0.277	0.000728327032381148	"5"	"coro"
"CG9705"	4.16436776880485e-08	0.432608804640502	0.229	0.488	0.000822795783760461	"5"	"CG9705"
"oys"	4.22975611221931e-08	0.330190259239663	0.255	0.536	0.000835715212652291	"5"	"oys"
"Nrg"	4.28759794968435e-08	0.339148139547786	0.131	0.302	0.000847143602898634	"5"	"Nrg"
"Lk6"	4.47426731771283e-08	0.842439123965602	0.515	0.651	0.000884025736633702	"5"	"Lk6"
"CG17265"	4.49964353766087e-08	0.420247597885457	0.147	0.328	0.000889039570171034	"5"	"CG17265"
"trn1"	4.58395268379235e-08	0.499276906464556	0.567	0.599	0.000905697371263692	"5"	"trn"
"ptc"	4.75446457059748e-08	0.859859116126088	0.485	0.566	0.000939387109858649	"5"	"ptc"
"psq"	4.87487282430886e-08	0.596049506661089	0.559	0.688	0.000963177372626945	"5"	"psq"
"mnb"	5.42730439522083e-08	0.7991587958864	0.528	0.647	0.00107232680240773	"5"	"mnb"
"Mo25"	5.68146150609411e-08	0.436171373185298	0.178	0.386	0.00112254316437407	"5"	"Mo25"
"SRPK"	5.90677887965181e-08	0.467914637156868	0.155	0.343	0.0011670613710416	"5"	"SRPK"
"Akap2001"	6.65042941699423e-08	0.335254211520864	0.773	0.901	0.00131399184420972	"5"	"Akap200"
"CG7686"	7.09135204321254e-08	0.375634178054717	0.26	0.545	0.00140110933669793	"5"	"CG7686"
"4EHP"	8.67810968687376e-08	0.362780725857801	0.173	0.371	0.00171462091193252	"5"	"4EHP"
"jigr11"	8.91335040401797e-08	0.369224120813971	0.268	0.549	0.00176109977282587	"5"	"jigr1"
"p120ctn"	8.9404443269913e-08	0.344898257470293	0.263	0.543	0.00176645299012694	"5"	"p120ctn"
"RecQ4"	9.16506458083011e-08	0.437883432869681	0.108	0.258	0.00181083345988041	"5"	"RecQ4"
"ec"	9.97384380594966e-08	0.265060799980823	0.139	0.31	0.00197063205917953	"5"	"ec"
"CG43427"	1.01604698217628e-07	0.332819061355376	0.134	0.301	0.00200750562738389	"5"	"CG43427"
"egh"	1.07218325683852e-07	0.418767531359267	0.124	0.283	0.00211841967886155	"5"	"egh"
"CG8108"	1.07770401048541e-07	0.37893121719811	0.232	0.482	0.00212932758391707	"5"	"CG8108"
