"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"
"1252"	2.96448858114447e-68	1.1702279818457	0.643	0.144	5.18577987499602e-64	12	"Tsp5D"	FALSE
"1253"	1.04651680247264e-67	1.49084371677128	0.748	0.228	1.83067184256538e-63	12	"CG10527"	FALSE
"1254"	1.01121752147941e-65	1.20802391839543	0.49	0.083	1.76892281032392e-61	12	"Sod3"	FALSE
"1255"	2.57279514709335e-64	1.36749256525689	0.636	0.157	4.5005905508104e-60	12	"CG32032"	FALSE
"1256"	7.8877338855769e-64	1.03981128442046	0.448	0.071	1.37980128860397e-59	12	"CG9914"	FALSE
"1257"	4.79646118066652e-63	1.64660026841115	0.713	0.223	8.39044954333994e-59	12	"CG4409"	FALSE
"1258"	6.50235069296584e-63	1.55355482863369	0.671	0.188	1.13745620672051e-58	12	"hoe1"	FALSE
"1259"	9.12432570702175e-63	2.22108027064666	0.79	0.301	1.59611829592932e-58	12	"MtnA"	FALSE
"1260"	2.26745515353801e-61	1.41415545014112	0.601	0.146	3.96645930008404e-57	12	"CG1545"	FALSE
"1261"	6.95469092026615e-60	1.44207828058466	0.783	0.277	1.21658408268216e-55	12	"AnxB9"	FALSE
"1262"	7.26534656259791e-60	1.03472425410848	0.497	0.09	1.27092707419525e-55	12	"CG6465"	FALSE
"1263"	6.4506644227412e-58	1.05517957491492	0.455	0.079	1.12841472747012e-53	12	"Idgf3"	FALSE
"1264"	1.59453029758704e-57	1.64073567817431	0.706	0.23	2.78931184956901e-53	12	"Cys"	FALSE
"1265"	1.74919876265161e-57	1.1977422781238	0.671	0.196	3.05987339550646e-53	12	"CG1537"	FALSE
"1266"	1.43530932261887e-56	1.60184663478007	0.455	0.085	2.51078659805718e-52	12	"apolpp"	FALSE
"1267"	2.12781788775282e-56	2.20938785703669	0.65	0.2	3.72219183104601e-52	12	"CG6218"	FALSE
"1268"	1.48717578318154e-55	2.96863507315075	0.776	0.327	2.60151659751948e-51	12	"CG43085"	FALSE
"1269"	2.6851873082952e-55	1.32695899729988	0.615	0.167	4.69719815840079e-51	12	"CG32521"	FALSE
"1270"	2.43376823972347e-54	1.06673633072963	0.566	0.137	4.25739078174826e-50	12	"CG5254"	FALSE
"1271"	2.66466648636246e-53	1.18244765197133	0.972	0.914	4.66130108459384e-49	12	"CG2852"	FALSE
"1272"	3.42540737414993e-53	1.32866473860645	0.72	0.269	5.99206511960047e-49	12	"GstE12"	FALSE
"1273"	1.15142244584575e-51	1.17142166724164	0.622	0.182	2.01418328451796e-47	12	"CG15093"	FALSE
"1274"	6.70948871911924e-50	1.5295373412541	0.594	0.18	1.17369086163553e-45	12	"CG5955"	FALSE
"1275"	1.33421236009075e-48	1.0763850162737	0.622	0.189	2.33393768150675e-44	12	"Vha68-2"	FALSE
"1276"	1.79544407019914e-48	1.65418503497203	0.573	0.158	3.14077031199935e-44	12	"CG15209"	FALSE
"1277"	2.85936519009947e-48	1.05741326947046	0.573	0.159	5.001887527041e-44	12	"CG5793"	FALSE
"1278"	3.02454010923417e-43	1.09389375685853	0.594	0.188	5.29082801308333e-39	12	"Nmdmc"	FALSE
"1279"	1.61144346001734e-42	1.15663658384319	0.79	0.37	2.81889804460833e-38	12	"CG44325"	FALSE
"1280"	4.39602819635465e-42	1.2775266928423	0.343	0.062	7.68997212388319e-38	12	"CG7084"	FALSE
"1281"	2.97917527522841e-40	1.54605918270493	0.706	0.315	5.21147130895706e-36	12	"mnd"	FALSE
"1282"	3.20309864417661e-40	1.20479837150422	0.685	0.3	5.60318045825814e-36	12	"CG17896"	FALSE
"1283"	2.9965367528542e-39	1.13603277028308	0.671	0.29	5.24184174176785e-35	12	"Taldo"	FALSE
"1284"	6.18323710012521e-37	1.09743132155564	0.671	0.296	1.0816336659249e-32	12	"Ssadh"	FALSE
"1285"	3.68052365749261e-36	1.23299880654058	0.615	0.239	6.43834003405183e-32	12	"Eaat1"	FALSE
"1286"	1.16321108447387e-34	2.97154606268528	0.832	0.635	2.03480515007013e-30	12	"Obp99a"	FALSE
"1287"	2.82325748496244e-33	1.20399838790967	0.629	0.273	4.93872431844479e-29	12	"mgl"	FALSE
"1288"	1.43526228007163e-32	1.31384756123612	0.636	0.274	2.51070430652931e-28	12	"CG31705"	FALSE
"1289"	9.28243371509222e-31	1.14111918513125	0.818	0.678	1.62377612978108e-26	12	"CD98hc"	FALSE
"1290"	1.86049394198403e-29	1.10547326655921	0.643	0.333	3.25456205271267e-25	12	"Echs1"	FALSE
"1291"	2.63411084918063e-28	1.62886809606739	0.51	0.188	4.60785010847168e-24	12	"CG9657"	FALSE
"1292"	4.28312073295419e-28	1.10822254726331	0.643	0.336	7.49246309815676e-24	12	"ogre"	FALSE
"1293"	1.36944359746339e-27	1.91717376805496	0.455	0.158	2.39556768504271e-23	12	"CG30197"	FALSE
"1294"	4.31734595233164e-27	1.1032545594493	0.874	0.832	7.55233327441374e-23	12	"Fer1HCH"	FALSE
"1295"	3.63003575370097e-26	1.13209532704333	0.734	0.505	6.3500215439491e-22	12	"Sfxn1-3"	FALSE
"1296"	1.63068265640063e-25	2.29294640056375	0.769	0.519	2.85255317084163e-21	12	"Gs2"	FALSE
"1297"	2.23618741435403e-23	1.18417289474943	0.734	0.481	3.91176264392951e-19	12	"alrm"	FALSE
"1298"	1.49060241248567e-20	1.28948754159336	0.531	0.251	2.60751080016118e-16	12	"CG1124"	FALSE
"1299"	1.49005176258446e-19	1.18015465382698	0.874	0.844	2.60654754828899e-15	12	"Fer2LCH"	FALSE
"1300"	1.33257853052863e-16	1.07970130895528	0.587	0.339	2.33107962345373e-12	12	"Sirup"	FALSE
"1301"	1.01371187501e-61	0.879368748469325	0.433	0.033	1.77328618295499e-57	13	"CG9993"	FALSE
"1302"	2.78567661598561e-58	1.93932667647074	0.917	0.201	4.87298410434364e-54	13	"lncRNA:CR30009"	FALSE
"1303"	1.90913712565478e-54	1.44233950822409	0.883	0.185	3.33965357390791e-50	13	"mira"	FALSE
"1304"	6.42588403022355e-39	1.03794500850145	0.883	0.222	1.12407989340701e-34	13	"klu"	TRUE
"1305"	2.31011995111904e-37	1.0186809699315	0.583	0.103	4.04109283049254e-33	13	"CycE"	FALSE
"1306"	2.47805290750097e-37	1.43021130244564	0.983	0.467	4.33485795109144e-33	13	"dUTPase"	FALSE
"1307"	4.43902878128628e-37	1.2325139197816	0.95	0.325	7.76519304710408e-33	13	"PCNA"	FALSE
"1308"	3.28183522071019e-36	1.05883705195929	1	0.303	5.74091435158834e-32	13	"Pen"	FALSE
"1309"	5.79252257081324e-34	1.02244753415563	0.85	0.242	1.01328597331236e-29	13	"Cks30A"	FALSE
"1310"	1.72076761786697e-32	0.884148899531906	1	0.982	3.01013879393469e-28	13	"RpS12"	FALSE
"1311"	1.07777902693379e-31	0.834853269537519	1	0.99	1.88535885181528e-27	13	"RpL13A"	FALSE
"1312"	1.6486827875688e-31	0.871438065144607	1	0.978	2.88404080029411e-27	13	"RpS2"	FALSE
"1313"	2.15890031878658e-31	0.697600770867579	0.5	0.083	3.77656432765336e-27	13	"E(spl)mgamma-HLH"	TRUE
"1314"	5.95663134753403e-31	1.97715599908665	0.783	0.284	1.04199352162413e-26	13	"Pex7"	FALSE
"1315"	3.37974055075317e-30	0.762791146178211	1	0.989	5.91218014543253e-26	13	"RpL14"	FALSE
"1316"	3.88394055767135e-30	0.804653461379478	1	0.978	6.7941772175345e-26	13	"RpL21"	FALSE
"1317"	4.42018960375322e-30	1.00208416891274	1	0.93	7.73223767384552e-26	13	"awd"	FALSE
"1318"	6.76922992722573e-30	0.850357754477911	1	0.935	1.1841413911696e-25	13	"eEF5"	FALSE
"1319"	1.28890277467821e-29	0.826070267806527	1	0.955	2.25467762374458e-25	13	"RpS16"	FALSE
"1320"	1.31912368548635e-29	0.773851358669947	1	0.98	2.30754306302127e-25	13	"RpL19"	FALSE
"1321"	1.53919185121913e-29	0.75881413646874	1	0.987	2.69250830533763e-25	13	"RpL15"	FALSE
"1322"	3.36057227491933e-29	1.19598793513337	0.95	0.447	5.87864908051638e-25	13	"Chd64"	FALSE
"1323"	5.4516901715293e-29	0.889664358252396	0.667	0.165	9.5366416170562e-25	13	"wor"	TRUE
"1324"	6.50914773564919e-29	0.89704862055126	0.633	0.161	1.13864521339711e-24	13	"msd1"	FALSE
"1325"	1.0425822443985e-28	0.915865786931632	1	0.852	1.82378912012629e-24	13	"eEF1beta"	FALSE
"1326"	1.33287644064396e-28	0.722358954710287	0.35	0.047	2.33160075761848e-24	13	"lncRNA:CR45242"	FALSE
"1327"	1.48665912967161e-28	0.770157700413978	1	0.986	2.60061281553455e-24	13	"RpS20"	FALSE
"1328"	2.15474934488297e-28	1.05819388172233	1	0.846	3.76930302900379e-24	13	"CNBP"	FALSE
"1329"	3.21102931032342e-28	0.843042233285401	1	0.877	5.61705357254877e-24	13	"bic"	FALSE
"1330"	3.50762968622714e-28	0.735032626725595	1	0.972	6.13589661011714e-24	13	"RpL13"	FALSE
"1331"	3.83240179059192e-28	0.701125226428085	1	0.985	6.70402045228244e-24	13	"RpS27A"	FALSE
"1332"	4.82597922634406e-28	0.874595948269186	1	0.902	8.44208546064366e-24	13	"smt3"	FALSE
"1333"	5.14754301372476e-28	0.743598300298034	1	0.99	9.00459699390873e-24	13	"RpL27A"	FALSE
"1334"	6.49805757137617e-28	0.690865809879126	1	0.992	1.13670521096083e-23	13	"RpS13"	FALSE
"1335"	7.03605672458471e-28	0.796256032850515	0.55	0.119	1.2308174028316e-23	13	"CG15646"	FALSE
"1336"	7.53546712321291e-28	0.750432961572374	1	0.978	1.31817926386363e-23	13	"RpS9"	FALSE
"1337"	9.91429498919868e-28	0.690833634432897	1	0.989	1.73430762246052e-23	13	"RpL28"	FALSE
"1338"	1.16016424142957e-27	1.096556380185	1	0.973	2.02947530753274e-23	13	"lncRNA:CR34335"	FALSE
"1339"	1.87872875523854e-27	0.713881807955788	1	0.982	3.28646021153878e-23	13	"RpS11"	FALSE
"1340"	7.65474618970729e-27	0.788274659572	1	0.943	1.3390447509655e-22	13	"RpL30"	FALSE
"1341"	1.16937961834501e-26	0.776761694734822	1	0.954	2.04559576637092e-22	13	"RpS23"	FALSE
"1342"	1.26166770332278e-26	0.65250073062189	1	0.986	2.20703531342254e-22	13	"RpL18A"	FALSE
"1343"	1.52088287030289e-26	0.674740933794958	1	0.991	2.66048040502085e-22	13	"RpS15"	FALSE
"1344"	1.53246701018148e-26	0.716455494627764	1	0.954	2.68074454091047e-22	13	"RpL8"	FALSE
"1345"	2.11007992882569e-26	0.972712867359776	0.617	0.148	3.69116281949478e-22	13	"grh"	FALSE
"1346"	2.53834155812483e-26	0.737641091518903	1	0.954	4.44032088762776e-22	13	"RpL35A"	FALSE
"1347"	2.85940317121775e-26	0.688119340382763	1	0.982	5.0019539674112e-22	13	"RpS29"	FALSE
"1348"	3.31783183898508e-26	0.667703668395911	1	0.983	5.8038832359366e-22	13	"RpL10Ab"	FALSE
"1349"	6.27383253793659e-26	0.889020838161581	1	0.777	1.09748152586125e-21	13	"RpL34a"	FALSE
"1350"	9.49825408898168e-26	0.717949466997377	1	0.964	1.66152958778557e-21	13	"RpS5a"	FALSE
"1351"	1.20382779629467e-25	0.654761722558001	1	0.957	2.10585596405827e-21	13	"RpS18"	FALSE
"1352"	3.56429928048223e-25	0.6842285448385	1	0.938	6.23502873134757e-21	13	"RpS15Aa"	FALSE
"1353"	4.62388139361737e-25	0.919570218947174	1	0.89	8.08855572185487e-21	13	"HmgD"	FALSE
"1354"	6.06225602918568e-25	0.653247497950056	1	0.975	1.06047044718545e-20	13	"RpL37A"	FALSE
"1355"	8.05665638126206e-25	0.746728269659805	0.667	0.177	1.40935090077417e-20	13	"E23"	FALSE
"1356"	8.58123703279804e-25	0.717372091030175	1	0.935	1.50111579414736e-20	13	"RpS3"	FALSE
"1357"	1.79394395712343e-24	0.674474631735999	1	0.989	3.13814616419601e-20	13	"eEF1alpha1"	FALSE
"1358"	2.86477300571674e-24	0.687608267531865	1	0.948	5.01134741890029e-20	13	"RpS30"	FALSE
"1359"	3.11601650220467e-24	0.867521553873807	1	0.829	5.45084766730663e-20	13	"eEF1gamma"	FALSE
"1360"	3.54079390291562e-24	0.931110340250244	1	0.69	6.1939107743703e-20	13	"Ran"	FALSE
"1361"	5.69180876900559e-24	0.654497262775475	1	0.976	9.95668107962148e-20	13	"sta"	FALSE
"1362"	2.62116925708233e-23	0.6523045329952	1	0.934	4.58521138141412e-19	13	"Rack1"	FALSE
"1363"	2.70725896608639e-23	0.940243920266433	0.783	0.299	4.73580810937493e-19	13	"CG14434"	FALSE
"1364"	7.01473958995037e-23	0.950743862530998	0.983	0.694	1.22708839647002e-18	13	"His2Av"	FALSE
"1365"	8.22881650535431e-23	0.828043950980782	1	0.806	1.43946687128163e-18	13	"Nlp"	FALSE
"1366"	1.63995987755246e-22	0.659496258237986	1	0.948	2.86878181380251e-18	13	"RpL35"	FALSE
"1367"	1.96149173895792e-22	0.904983735993106	0.483	0.113	3.43123749895909e-18	13	"CG13305"	FALSE
"1368"	4.55696291996703e-22	0.905683236861527	0.517	0.129	7.97149523589833e-18	13	"lncRNA:CR46003"	FALSE
"1369"	4.58400525934903e-22	0.711389867642017	1	0.866	8.01880040017926e-18	13	"Tctp"	FALSE
"1370"	1.0881052216781e-21	0.889381575476999	0.683	0.218	1.90342246428149e-17	13	"N"	FALSE
"1371"	1.47962230788244e-21	0.899969581014328	1	0.762	2.58830330317876e-17	13	"His3.3A"	FALSE
"1372"	3.55412694233132e-21	0.796396757679893	0.433	0.094	6.21723426022018e-17	13	"CG12643"	FALSE
"1373"	6.80156460977628e-21	0.915810114561624	0.917	0.52	1.18979769718817e-16	13	"Prosalpha5"	FALSE
"1374"	1.75071067404745e-20	1.03682816347447	0.767	0.352	3.0625181821112e-16	13	"RPA3"	FALSE
"1375"	6.64207395281087e-20	0.691740729449608	0.667	0.232	1.16189799656521e-15	13	"RPA2"	FALSE
"1376"	8.50300658505953e-20	0.834563032452477	0.883	0.491	1.48743094192446e-15	13	"baf"	FALSE
"1377"	6.68042206677245e-18	0.811342675273914	0.517	0.153	1.1686062321405e-13	13	"dpn"	TRUE
"1378"	7.75609006746852e-17	0.816055994008713	0.85	0.408	1.35677283550227e-12	13	"Aldh"	FALSE
"1379"	1.14941047320708e-16	0.785789298898461	0.55	0.185	2.01066374078115e-12	13	"BthD"	FALSE
"1380"	2.41600093481551e-16	1.0463010042373	0.283	0.052	4.22631043527277e-12	13	"peb"	TRUE
"1381"	7.12681449543399e-16	0.663320198253158	0.967	0.653	1.24669365968627e-11	13	"CG13551"	FALSE
"1382"	9.39527050293986e-16	0.747893980847511	0.933	0.612	1.64351466907927e-11	13	"Fkbp39"	FALSE
"1383"	4.3716497647646e-15	0.687766627483048	0.533	0.189	7.64732693350271e-11	13	"mad2"	FALSE
"1384"	1.05013214496868e-14	0.7018533382505	0.783	0.396	1.83699616119371e-10	13	"Glo1"	FALSE
"1385"	1.51446326350803e-14	0.725066220711169	0.85	0.489	2.6492505868546e-10	13	"Prosalpha3"	FALSE
"1386"	4.0504529522926e-14	0.662708344289561	0.933	0.621	7.08545734944545e-10	13	"CG1943"	FALSE
"1387"	5.88281780539255e-14	0.709740522096892	0.717	0.363	1.02908131869732e-09	13	"janA"	FALSE
"1388"	6.08208159025634e-14	0.681599633686767	0.867	0.495	1.06393853258354e-09	13	"Prosalpha2"	FALSE
"1389"	1.33425881717539e-13	0.701515588336888	0.733	0.37	2.33401894888491e-09	13	"mtSSB"	FALSE
"1390"	2.2574085148711e-13	0.813167934916893	0.833	0.488	3.94888471506401e-09	13	"GstD1"	FALSE
"1391"	7.68386679536256e-13	0.710825949474065	0.8	0.475	1.34413881851277e-08	13	"Nxt1"	FALSE
"1392"	4.37903993343538e-12	0.772455471034744	0.567	0.267	7.66025455555852e-08	13	"Rrp1"	FALSE
"1393"	8.40177478303774e-12	0.675930364609449	0.483	0.191	1.46972246279679e-07	13	"CG30105"	FALSE
"1394"	1.00628559140225e-11	0.668846353279835	0.9	0.642	1.76029538503995e-07	13	"D1"	FALSE
"1395"	1.84154723573416e-11	0.760133952693408	0.583	0.284	3.22141857946977e-07	13	"Rcc1"	FALSE
"1396"	4.21677904808416e-11	0.677310458956422	0.517	0.231	7.37641158881362e-07	13	"RfC4"	FALSE
"1397"	6.37900828571392e-11	0.672311187104068	0.617	0.31	1.11587991941994e-06	13	"Fdh"	FALSE
"1398"	2.37808551593327e-09	0.683856089572507	0.65	0.398	4.15998499302207e-05	13	"LSm7"	FALSE
"1399"	7.45842928946824e-09	0.655199795119388	0.55	0.302	0.000130470303560668	13	"CG8891"	FALSE
"1400"	6.15629371722252e-07	0.720587540888944	0.317	0.12	0.0107692045995373	13	"svp"	TRUE
"1401"	1.20836777148436e-125	1.02225565632945	0.349	0.006	2.11379774265759e-121	14	"asRNA:CR46144"	FALSE
"1402"	1.545471772576e-124	2.09980738616904	0.721	0.033	2.70349377176719e-120	14	"Rh50"	FALSE
"1403"	8.92536163151897e-117	1.10061407506238	0.302	0.005	1.56131351020161e-112	14	"CG42741"	FALSE
"1404"	1.25044548525319e-98	2.51145034707786	0.744	0.047	2.1874042873534e-94	14	"CG9394"	FALSE
"1405"	6.29430097647071e-97	1.67510963596559	0.651	0.035	1.10106206981402e-92	14	"CG17739"	FALSE
"1406"	8.7281575825424e-91	2.73592117978417	1	0.109	1.52681660591414e-86	14	"Tre1"	FALSE
"1407"	4.58137052728469e-86	2.24334155618	0.884	0.084	8.0141914633791e-82	14	"wun2"	FALSE
"1408"	2.53815323432417e-82	1.04881991209508	0.349	0.011	4.43999145280327e-78	14	"e"	FALSE
"1409"	2.38780102561005e-78	1.50325133393742	0.535	0.029	4.17698033409967e-74	14	"wgn"	FALSE
"1410"	4.20044431431663e-73	1.63004575559049	0.535	0.031	7.34783723903408e-69	14	"capu"	FALSE
"1411"	9.11991354807531e-72	2.38164545048645	0.884	0.103	1.59534647696481e-67	14	"CG6723"	FALSE
"1412"	7.10756480551856e-71	2.00533023157071	0.744	0.068	1.24332631142936e-66	14	"Cyp28a5"	FALSE
"1413"	8.51141752854667e-70	3.47429620888089	1	0.151	1.48890226826867e-65	14	"Tsp5D"	FALSE
"1414"	2.18882775321974e-63	1.29315468013201	0.372	0.017	3.8289163887073e-59	14	"v"	FALSE
"1415"	2.66791496624365e-62	2.583399624723	0.837	0.107	4.66698365045001e-58	14	"vir-1"	FALSE
"1416"	1.13953199948663e-61	2.04545257680197	0.721	0.074	1.99338332670196e-57	14	"Lip4"	FALSE
"1417"	2.30714343767559e-61	1.56770098534464	0.581	0.046	4.03588601552592e-57	14	"CG14945"	FALSE
"1418"	3.70633396891901e-60	2.66020150637703	0.791	0.097	6.48349001183003e-56	14	"mfas"	FALSE
"1419"	9.76315884179834e-59	1.58236272270144	0.605	0.053	1.70786937619578e-54	14	"CG5888"	FALSE
"1420"	2.00556259932066e-57	2.74453897753127	0.977	0.179	3.50833065499164e-53	14	"Cyp4g15"	FALSE
"1421"	4.06934263921596e-57	2.882381253997	0.953	0.171	7.11850107878049e-53	14	"CG43693"	FALSE
"1422"	6.23660869672311e-55	1.323869388782	0.512	0.039	1.09096995931777e-50	14	"CG31235"	FALSE
"1423"	1.33763758682675e-54	2.88533176840979	0.977	0.191	2.33992943063604e-50	14	"CG9657"	FALSE
"1424"	2.82838913327701e-53	1.85629018618258	0.651	0.069	4.94770111084147e-49	14	"Cyp9f2"	FALSE
"1425"	3.13191822645244e-52	1.90132612319457	0.744	0.097	5.47866455353326e-48	14	"CG6465"	FALSE
"1426"	2.03792245847158e-50	2.98700434346976	0.953	0.203	3.56493775660433e-46	14	"CG1537"	FALSE
"1427"	5.64866623993828e-50	3.36004260143968	1	0.242	9.88121185352404e-46	14	"CG1552"	FALSE
"1428"	7.99018732863704e-49	3.52172447786314	1	0.25	1.39772346939848e-44	14	"CG7607"	FALSE
"1429"	3.08472642455391e-48	3.03711931993031	0.977	0.231	5.39611193447215e-44	14	"CG4409"	FALSE
"1430"	7.88369285787333e-47	3.27389928222999	0.977	0.243	1.37909439162778e-42	14	"Eaat1"	FALSE
"1431"	2.54122405730025e-45	3.60096467338588	1	0.278	4.44536324343533e-41	14	"CG31705"	FALSE
"1432"	5.59761583345166e-45	1.71473034933836	0.628	0.077	9.79190937745698e-41	14	"CG42489"	FALSE
"1433"	2.36039815105369e-44	3.09120949966369	0.953	0.241	4.12904448563821e-40	14	"CG14141"	FALSE
"1434"	9.68514339290181e-44	2.17639281118709	0.791	0.137	1.69422213372031e-39	14	"CG7888"	FALSE
"1435"	1.36143871811621e-43	1.22229524228495	0.488	0.045	2.38156474960068e-39	14	"Nep4"	FALSE
"1436"	1.11246643653514e-42	1.40211018984544	0.512	0.05	1.94603753743093e-38	14	"CG33958"	FALSE
"1437"	1.34070802892762e-42	1.25499483007362	0.372	0.026	2.34530055500309e-38	14	"CG32512"	FALSE
"1438"	2.62555132582866e-41	1.7285970136766	0.651	0.09	4.59287693427207e-37	14	"Sod3"	FALSE
"1439"	3.06687191360435e-39	2.43978934440883	0.907	0.229	5.3648790384681e-35	14	"CG3940"	FALSE
"1440"	5.07859498943306e-39	1.33083658921589	0.535	0.061	8.88398621501525e-35	14	"CG13707"	FALSE
"1441"	5.72924665984119e-39	1.39774287709012	0.512	0.056	1.00221711820602e-34	14	"CG13631"	FALSE
"1442"	5.97049863580786e-38	2.11373811992303	0.814	0.172	1.04441932636187e-33	14	"CG1358"	FALSE
"1443"	6.42154988183033e-38	2.21638438964525	0.93	0.256	1.12332172082858e-33	14	"CAH1"	FALSE
"1444"	9.9279367397076e-38	2.14404354696641	0.814	0.175	1.73669397387705e-33	14	"CG31706"	FALSE
"1445"	7.86686163068496e-37	1.80237481534737	0.791	0.166	1.37615010505572e-32	14	"Treh"	FALSE
"1446"	9.1677713367223e-36	1.12434148941024	0.465	0.05	1.60371823993283e-31	14	"Cyp28d1"	FALSE
"1447"	2.33794794469237e-35	1.59027235894072	0.698	0.123	4.08977233965037e-31	14	"Csas"	FALSE
"1448"	7.58638509697621e-34	3.70674917353276	1	0.484	1.32708634501405e-29	14	"alrm"	FALSE
"1449"	1.38350114577068e-33	1.34462487169089	0.558	0.078	2.42015855429664e-29	14	"CG14688"	FALSE
"1450"	9.63801098108761e-33	1.43106010373264	0.535	0.074	1.68597726092166e-28	14	"GstE2"	FALSE
"1451"	1.02179914809029e-32	2.31975206038358	0.744	0.165	1.78743324975434e-28	14	"CG15209"	FALSE
"1452"	1.79853585318197e-32	3.59362152321032	1	0.522	3.14617876797123e-28	14	"Gs2"	FALSE
"1453"	2.46402492037568e-32	4.12892552146337	1	0.539	4.31031879321318e-28	14	"Gat"	FALSE
"1454"	1.15311949559505e-30	2.01348475703569	0.907	0.321	2.01715193364442e-26	14	"mnd"	FALSE
"1455"	4.93662999970954e-29	1.67417325601238	0.744	0.175	8.6356468584919e-25	14	"bnb"	FALSE
"1456"	7.76476634314681e-29	1.5738957237107	0.628	0.121	1.35829057640667e-24	14	"CG32549"	FALSE
"1457"	2.17032669982431e-28	1.28729829021917	0.488	0.068	3.79655249600267e-24	14	"Msr-110"	FALSE
"1458"	5.13130366152429e-28	1.92634021819569	0.744	0.188	8.97618949510444e-24	14	"CG5955"	FALSE
"1459"	1.10547429590757e-27	2.34776779203104	1	0.72	1.93380618583111e-23	14	"Obp44a"	FALSE
"1460"	1.11921654683388e-27	2.75700924573673	1	0.642	1.9578455053765e-23	14	"CG42342"	FALSE
"1461"	1.12927245432066e-27	2.18443556042131	0.953	0.458	1.97543630434314e-23	14	"MFS9"	FALSE
"1462"	4.84786531196313e-27	1.19908358436769	0.419	0.052	8.4803707902171e-23	14	"repo"	TRUE
"1463"	4.92705589902308e-27	2.04033215125713	0.86	0.306	8.61889888416107e-23	14	"Dbi"	FALSE
"1464"	8.69795262058778e-26	1.29547397148	0.581	0.109	1.52153285191942e-21	14	"CG10361"	FALSE
"1465"	2.0590744899135e-25	1.62476873368321	1	0.707	3.60193900520568e-21	14	"nrv2"	FALSE
"1466"	5.3413463019054e-25	1.78485347827862	0.651	0.155	9.34361708592312e-21	14	"CG1545"	FALSE
"1467"	1.25823822174728e-24	1.61574022885591	0.674	0.167	2.20103612130251e-20	14	"CG32032"	FALSE
"1468"	3.44133146403304e-24	1.38248878348028	0.535	0.101	6.01992113003299e-20	14	"GILT3"	FALSE
"1469"	1.84574589406193e-22	1.03364036584411	0.419	0.063	3.22876329248253e-18	14	"CG4302"	FALSE
"1470"	1.97756724436055e-22	1.52859091832502	0.512	0.099	3.45935838055992e-18	14	"GstE1"	FALSE
"1471"	2.10375234317301e-22	1.90170150534309	0.767	0.278	3.68009397391254e-18	14	"GstE12"	FALSE
"1472"	2.55010338886958e-22	1.32405969271801	0.488	0.086	4.46089585814955e-18	14	"Idgf3"	FALSE
"1473"	6.30925430130198e-21	1.01386463696997	0.419	0.067	1.10367785492676e-16	14	"CG7084"	FALSE
"1474"	1.65689815212701e-20	1.50681391628107	0.628	0.171	2.89841193751579e-16	14	"GstD3"	FALSE
"1475"	2.49737520400095e-20	1.29548956554027	0.512	0.108	4.36865844435886e-16	14	"CG9467"	FALSE
"1476"	4.58244755617376e-19	1.33349033931678	0.512	0.114	8.01607551001475e-15	14	"Rac2"	FALSE
"1477"	2.97124283716866e-16	1.64569303233092	0.814	0.51	5.19759509505914e-12	14	"Sfxn1-3"	FALSE
"1478"	1.37857848355614e-15	1.44269531856261	0.86	0.571	2.41154734128475e-11	14	"Gabat"	FALSE
"1479"	1.68316998830861e-15	1.27539340866186	0.721	0.308	2.94436926054826e-11	14	"CG17896"	FALSE
"1480"	2.03123396186455e-15	1.15369477122374	0.512	0.134	3.55323756948966e-11	14	"l(1)G0193"	FALSE
"1481"	4.01595000709215e-15	1.36034694797708	0.814	0.403	7.02510134740629e-11	14	"dally"	FALSE
"1482"	8.92054641535265e-15	1.16766217323066	0.442	0.101	1.56047118443764e-10	14	"CG32195"	FALSE
"1483"	9.66031386955445e-15	1.03457750202405	0.512	0.139	1.68987870520116e-10	14	"fipi"	FALSE
"1484"	1.05796411739128e-14	1.41582007748459	0.698	0.289	1.85069663055256e-10	14	"AnxB9"	FALSE
"1485"	2.69176229806526e-14	1.39511338214628	0.721	0.341	4.70869978800556e-10	14	"sty"	FALSE
"1486"	9.66868718458149e-14	1.17389333988738	0.605	0.227	1.69134344919884e-09	14	"CG9471"	FALSE
"1487"	1.51908562314354e-13	1.1242217111611	0.372	0.078	2.657336480565e-09	14	"rho"	FALSE
"1488"	1.59085815641215e-13	1.1054265800937	0.512	0.147	2.78288817301178e-09	14	"CG12065"	FALSE
"1489"	1.72366200598205e-13	1.44408771217147	0.721	0.344	3.0152019470644e-09	14	"CG8369"	FALSE
"1490"	2.48432257487919e-12	1.41570229500148	0.721	0.356	4.34582548023617e-08	14	"RapGAP1"	FALSE
"1491"	5.7715230081018e-12	1.02908574565734	0.372	0.089	1.00961251980725e-07	14	"Lsd-2"	FALSE
"1492"	2.01458849399343e-10	1.05282570612947	0.581	0.241	3.52411965254271e-06	14	"CG10527"	FALSE
"1493"	1.37027386881526e-09	1.07004345705388	0.674	0.425	2.39702007871853e-05	14	"l(2)k09913"	FALSE
"1494"	2.34545774685893e-09	1.2406333261673	0.698	0.369	4.10290923658032e-05	14	"Npc2a"	FALSE
"1495"	2.81028378501058e-08	1.36063573338645	0.744	0.562	0.000491602942511901	14	"sky"	FALSE
"1496"	4.18869080309807e-08	1.04066805158068	0.744	0.636	0.000732727682185945	14	"Men"	FALSE
"1497"	2.01992613569723e-07	1.03770255086767	0.535	0.272	0.00353345678917516	14	"scf"	FALSE
