"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"bic30"	1.0562100004584e-44	0.40880724269514	0.855	0.228	1.54101039066881e-40	"138"	"bic"
"Rab2625"	1.19085598770446e-44	0.388286068737025	0.591	0.125	1.73745888606081e-40	"138"	"Rab26"
"l(1)G025526"	1.21707676640972e-44	0.41924520044716	0.564	0.117	1.77571500219178e-40	"138"	"l(1)G0255"
"Cngl45"	1.39011098800426e-44	0.853195401893031	1	0.361	2.02817193149821e-40	"138"	"Cngl"
"mxt2"	1.87770927665062e-44	0.352899900103915	0.364	0.055	2.73957783463326e-40	"138"	"mxt"
"Rab314"	2.00189898860431e-44	0.353683897325631	0.609	0.132	2.92077062437369e-40	"138"	"Rab3"
"mRpL1614"	2.30121051301859e-44	0.254660040186934	0.5	0.093	3.35746613849412e-40	"138"	"mRpL16"
"CG1820810"	2.34885842488272e-44	0.391180396308271	0.527	0.102	3.42698444190389e-40	"138"	"CG18208"
"mRpS355"	3.2871247710019e-44	0.344798299190978	0.355	0.053	4.79591504089178e-40	"138"	"mRpS35"
"Csp24"	3.81202857427672e-44	0.456797135848078	0.727	0.182	5.56174968986973e-40	"138"	"Csp"
"CG521423"	3.88649672473384e-44	0.318430696349308	0.691	0.16	5.67039872138667e-40	"138"	"CG5214"
"CG1107611"	3.89008195220858e-44	0.334186740554178	0.618	0.136	5.67562956827231e-40	"138"	"CG11076"
"SCAR7"	3.91058037616877e-44	0.431748480057942	0.345	0.05	5.70553676883024e-40	"138"	"SCAR"
"CG422401"	6.14175895570547e-44	0.300122452848806	0.264	0.031	8.96082631637428e-40	"138"	"CG42240"
"CG848112"	6.26191547355355e-44	0.283214934221847	0.682	0.156	9.13613467591463e-40	"138"	"CG8481"
"Pur-alpha28"	6.93343408063766e-44	0.645645204134994	0.955	0.302	1.01158803236503e-39	"138"	"Pur-alpha"
"ND-B1824"	8.70155749376837e-44	0.358146239044675	0.709	0.172	1.26955723834081e-39	"138"	"ND-B18"
"dpr1227"	9.51625550260477e-44	0.435526523929957	0.6	0.13	1.38842167783004e-39	"138"	"dpr12"
"Tomosyn36"	9.66236853118851e-44	0.498800253174059	0.718	0.175	1.4097395687004e-39	"138"	"Tomosyn"
"RpL34b34"	9.91438771514013e-44	0.388991595257265	0.9	0.241	1.44650916763894e-39	"138"	"RpL34b"
"Oct-TyrR"	1.13393628529286e-43	0.425710086608268	0.264	0.031	1.65441304024229e-39	"138"	"Oct-TyrR"
"RpL35A36"	1.80771595781697e-43	0.359135153312422	0.882	0.233	2.63745758245496e-39	"138"	"RpL35A"
"Ald31"	3.17072661225985e-43	0.828368107538899	0.945	0.323	4.62609012728712e-39	"138"	"Ald"
"Arf79F6"	3.36470945033092e-43	0.362465124472628	0.891	0.256	4.90911108803281e-39	"138"	"Arf79F"
"Mvb12"	4.14915091497896e-43	0.377437834052541	0.255	0.03	6.0536111849543e-39	"138"	"Mvb12"
"SdhA15"	4.39626142056593e-43	0.269497475277214	0.745	0.181	6.41414541260569e-39	"138"	"SdhA"
"CG4373924"	5.23743670315089e-43	0.347289327923243	0.709	0.172	7.64142014989715e-39	"138"	"CG43739"
"CG4442223"	5.64637139244598e-43	0.378753041891546	0.582	0.123	8.23805586157868e-39	"138"	"CG44422"
"dpr740"	6.17712965477994e-43	0.519050068362091	0.945	0.29	9.01243216632393e-39	"138"	"dpr7"
"Xe739"	6.73587761684248e-43	0.435993257308256	0.655	0.153	9.82764544297319e-39	"138"	"Xe7"
"VhaAC39-118"	7.41570834348193e-43	0.394814344956488	0.9	0.267	1.08195184731401e-38	"138"	"VhaAC39-1"
"Lcch319"	8.30238058721342e-43	0.38875275726853	0.582	0.126	1.21131732767444e-38	"138"	"Lcch3"
"Rim222"	1.14789943884205e-42	0.348606481835917	0.445	0.08	1.67478528127055e-38	"138"	"Rim2"
"CG1706523"	1.23011624671892e-42	0.387668301556919	0.427	0.075	1.7947396039629e-38	"138"	"CG17065"
"CG4261324"	1.35902220430852e-42	0.418323487887634	0.909	0.261	1.98281339608613e-38	"138"	"CG42613"
"CG590327"	1.41463129534046e-42	0.344952194246048	0.891	0.247	2.06394705990173e-38	"138"	"CG5903"
"CtBP35"	1.48229284128954e-42	0.411769542896122	0.718	0.175	2.16266525544144e-38	"138"	"CtBP"
"l(1)G033414"	1.66278878029504e-42	0.31288069339099	0.709	0.177	2.42600883045047e-38	"138"	"l(1)G0334"
"akirin25"	1.67276095914236e-42	0.367789147657322	0.473	0.089	2.4405582393887e-38	"138"	"akirin"
"CG1338410"	3.36341710806811e-42	0.340261980412349	0.464	0.087	4.90722556067137e-38	"138"	"CG13384"
"CG136033"	4.29083304232859e-42	0.38928000820735	0.482	0.094	6.26032540875741e-38	"138"	"CG13603"
"cpx33"	4.51498267360968e-42	0.886258032238669	1	0.57	6.58735972079652e-38	"138"	"cpx"
"bor1"	4.68741978330552e-42	0.264483902942602	0.327	0.047	6.83894546384276e-38	"138"	"bor"
"CG1205428"	5.74819363416095e-42	0.499302122041182	0.609	0.142	8.38661451224082e-38	"138"	"CG12054"
"NK7.13"	6.90649642053648e-42	0.355805585204797	0.336	0.049	1.00765782775627e-37	"138"	"NK7.1"
"Alas26"	7.08219543200471e-42	0.409867032486712	0.527	0.108	1.03329231352949e-37	"138"	"Alas"
"CG977526"	8.7056099538947e-42	0.392778563181666	0.555	0.117	1.27014849227324e-37	"138"	"CG9775"
"eff27"	9.2993419708544e-42	0.450444167792028	0.936	0.283	1.35677399354766e-37	"138"	"eff"
"CG1475717"	1.31674303840954e-41	0.351072257783813	0.909	0.273	1.92112809303952e-37	"138"	"CG14757"
"CG147677"	1.74021442196002e-41	0.344289258826825	0.873	0.245	2.53897284163967e-37	"138"	"CG14767"
"CG1260546"	1.80243639342491e-41	0.347001383184881	0.855	0.23	2.62975469800694e-37	"138"	"CG12605"
"CR4286237"	2.14812844587801e-41	0.387577548356752	0.9	0.251	3.13411940253602e-37	"138"	"CR42862"
"Scamp23"	2.15838350722293e-41	0.323031467045709	0.427	0.076	3.14908153703826e-37	"138"	"Scamp"
"Syn37"	2.18118783086342e-41	0.455356798080035	0.718	0.185	3.18235304522973e-37	"138"	"Syn"
"Oli10"	2.31585701148124e-41	0.398897963398043	0.4	0.068	3.37883537975114e-37	"138"	"Oli"
"CG4526342"	2.38615705131201e-41	0.835407246361282	0.827	0.252	3.48140313786422e-37	"138"	"CG45263"
"PPP4R2r7"	2.90080640315981e-41	0.329812532435094	0.482	0.093	4.23227654221016e-37	"138"	"PPP4R2r"
"slmo5"	4.45074945470171e-41	0.396398400159373	0.345	0.054	6.49364345440979e-37	"138"	"slmo"
"Baldspot9"	5.64873631565984e-41	0.318665117057738	0.545	0.116	8.24150628454771e-37	"138"	"Baldspot"
"CG147778"	6.98264671710181e-41	0.262031922359281	0.464	0.088	1.01876815602515e-36	"138"	"CG14777"
"CG461228"	7.76367057504273e-41	0.393539997945155	0.773	0.205	1.13271953689873e-36	"138"	"CG4612"
"CG633010"	7.82960478595358e-41	0.392970865982541	0.573	0.128	1.14233933827063e-36	"138"	"CG6330"
"NC2beta"	9.22302812686646e-41	0.344054827091491	0.255	0.031	1.34563980370982e-36	"138"	"NC2beta"
"SRm1601"	1.01346471976165e-40	0.327348696482887	0.273	0.035	1.47864502613224e-36	"138"	"SRm160"
"POLDIP214"	1.13925686846675e-40	0.268337671374714	0.418	0.074	1.66217577109298e-36	"138"	"POLDIP2"
"AP-1sigma14"	1.37698888211772e-40	0.275932571010891	0.718	0.183	2.00902677900976e-36	"138"	"AP-1sigma"
"Clc10"	1.69773797592595e-40	0.350596210733165	0.682	0.171	2.47699970687596e-36	"138"	"Clc"
"HIP-R5"	1.79433510970123e-40	0.325005905732695	0.345	0.054	2.6179349250541e-36	"138"	"HIP-R"
"AhcyL11"	2.29693959893287e-40	0.347795916189006	0.355	0.057	3.35123487484306e-36	"138"	"AhcyL1"
"Gapdh123"	2.41447072783999e-40	0.37147655169089	0.891	0.258	3.52271279191854e-36	"138"	"Gapdh1"
"Hrb87F24"	3.06725039129864e-40	0.390947901587736	0.436	0.081	4.47511832090472e-36	"138"	"Hrb87F"
"Gs127"	3.91626516771951e-40	0.377362952638231	0.673	0.167	5.71383087970276e-36	"138"	"Gs1"
"SmB15"	5.87073011342066e-40	0.37374173142677	0.373	0.062	8.56539523548074e-36	"138"	"SmB"
"shi27"	6.86167772666145e-40	0.696891674241167	0.964	0.362	1.00111878031991e-35	"138"	"shi"
"Tim17b3"	8.22178989684732e-40	0.301168419721726	0.918	0.284	1.19955914595002e-35	"138"	"Tim17b"
"tko6"	9.71296258906374e-40	0.28721577016941	0.536	0.116	1.4171212417444e-35	"138"	"tko"
"RpL1347"	1.11590922693015e-39	0.46170452832125	0.964	0.292	1.62811156209109e-35	"138"	"RpL13"
"Sgt12"	1.14443714360249e-39	0.274347124032085	0.4	0.07	1.66973379251604e-35	"138"	"Sgt"
"CG13588"	1.73684814294798e-39	0.608339740896736	0.391	0.069	2.5340614405611e-35	"138"	"CG1358"
"dod24"	1.83344133285145e-39	0.283032251607309	0.436	0.081	2.67499090463026e-35	"138"	"dod"
"AdipoR3"	1.89494720503921e-39	0.311733571076478	0.545	0.119	2.76472797215221e-35	"138"	"AdipoR"
"mtd34"	2.64417088050294e-39	0.536022612328845	0.8	0.234	3.85784531465378e-35	"138"	"mtd"
"CG3038913"	3.51092075679771e-39	0.360470298455023	0.355	0.058	5.12243338416786e-35	"138"	"CG30389"
"Usp3011"	3.91615380562459e-39	0.352115592640747	0.391	0.069	5.71366840240628e-35	"138"	"Usp30"
"MED197"	3.95180464224684e-39	0.372936974105265	0.336	0.053	5.76568297303813e-35	"138"	"MED19"
"CG1257612"	4.60335318507105e-39	0.385703098311189	0.382	0.066	6.71629229701866e-35	"138"	"CG12576"
"CG1769823"	4.82296507426884e-39	0.353287311860304	0.682	0.173	7.03670604335823e-35	"138"	"CG17698"
"CG4483825"	5.36720957359043e-39	0.366191640550821	0.627	0.149	7.83075876786843e-35	"138"	"CG44838"
"hook11"	5.98970354384575e-39	0.295709467542432	0.627	0.15	8.73897747047095e-35	"138"	"hook"
"CG122375"	6.02817599154244e-39	0.286610369160167	0.355	0.058	8.79510877166042e-35	"138"	"CG12237"
"CG3132432"	6.69954784254384e-39	0.469296712753969	0.609	0.144	9.77464030227147e-35	"138"	"CG31324"
"GLS1"	6.70595972724962e-39	0.252282140860816	0.309	0.045	9.7839952420572e-35	"138"	"GLS"
"CG37933"	8.01615901411561e-39	0.288100212108947	0.418	0.077	1.16955760015947e-34	"138"	"CG3793"
"dpr218"	9.06045038877308e-39	0.318606887947173	0.8	0.226	1.32191971172199e-34	"138"	"dpr21"
"lwr24"	9.071413633378e-39	0.352118504231075	0.536	0.116	1.32351924910985e-34	"138"	"lwr"
"SC3526"	9.87365807731597e-39	0.367558222561788	0.445	0.085	1.4405667134804e-34	"138"	"SC35"
"CR4492218"	1.0580492425828e-38	0.330413236880632	0.564	0.126	1.54369384492831e-34	"138"	"CR44922"
"CG528117"	1.13082691183943e-38	0.349323683338411	0.509	0.106	1.64987646437373e-34	"138"	"CG5281"
"HnRNP-K22"	1.14709297293781e-38	0.301644100308715	0.509	0.107	1.67360864751627e-34	"138"	"HnRNP-K"
"CG920520"	1.19424947490029e-38	0.259500610469092	0.391	0.068	1.74240998387952e-34	"138"	"CG9205"
"p120ctn13"	1.27579821366426e-38	0.416911664770241	0.855	0.268	1.86138959373615e-34	"138"	"p120ctn"
"Nmdar14"	1.85938875209816e-38	0.351939602698342	0.318	0.048	2.71284818931121e-34	"138"	"Nmdar1"
"Ggamma30A46"	1.98502011852727e-38	0.947218691718323	0.973	0.411	2.89614435293128e-34	"138"	"Ggamma30A"
"CG132203"	2.16765461790897e-38	0.261811260198883	0.682	0.176	3.16260808752918e-34	"138"	"CG13220"
"RpL1852"	2.18678647762357e-38	0.435239358291015	0.955	0.281	3.19052147085279e-34	"138"	"RpL18"
"VhaM8.98"	2.19458688039471e-38	0.373503743238528	0.9	0.28	3.20190225849589e-34	"138"	"VhaM8.9"
"slmb1"	2.44161811827442e-38	0.27097140882568	0.445	0.086	3.56232083456237e-34	"138"	"slmb"
"ftz-f130"	2.80044264047797e-38	0.334803424636879	0.645	0.158	4.08584581245735e-34	"138"	"ftz-f1"
"CG619118"	2.87951463574134e-38	0.29980337655797	0.445	0.086	4.20121185354661e-34	"138"	"CG6191"
"trn6"	3.28486429156361e-38	0.493184844882914	0.364	0.061	4.79261700139131e-34	"138"	"trn"
"sgg47"	3.4891666259356e-38	0.348941054862307	0.791	0.215	5.09069410724005e-34	"138"	"sgg"
"CaMKI20"	3.8508598269232e-38	0.293751283966593	0.782	0.213	5.61840448748095e-34	"138"	"CaMKI"
"Hasp28"	3.85153827399435e-38	0.830655417961483	0.991	0.401	5.61939434175776e-34	"138"	"Hasp"
"CG670711"	4.43116300032581e-38	0.382124879867626	0.527	0.118	6.46506681747535e-34	"138"	"CG6707"
"CG1336515"	4.78606966046255e-38	0.259656126891553	0.609	0.144	6.98287563461486e-34	"138"	"CG13365"
"SelR14"	5.38376806954985e-38	0.294822777136608	0.682	0.171	7.85491761347323e-34	"138"	"SelR"
"Synj7"	5.86992190926886e-38	0.29015853477914	0.409	0.076	8.56421606562326e-34	"138"	"Synj"
"RFeSP56"	6.58278545649689e-38	0.562169360759597	0.973	0.302	9.60428398102897e-34	"138"	"RFeSP"
"CG133445"	7.04585587122858e-38	0.39814234273171	0.464	0.094	1.02799037161225e-33	"138"	"CG13344"
"Pka-R110"	9.85588536252956e-38	0.313203978081506	0.609	0.147	1.43797367439306e-33	"138"	"Pka-R1"
"CG553223"	1.36917660845034e-37	0.26268180687629	0.536	0.119	1.99762867172904e-33	"138"	"CG5532"
"p"	1.60653846108867e-37	0.29336208445775	0.355	0.06	2.34393961472837e-33	"138"	"p"
"Eps-1517"	1.61370040409526e-37	0.327195192617781	0.436	0.085	2.35438888957498e-33	"138"	"Eps-15"
"TBPH16"	2.63726417258726e-37	0.370744787328499	0.436	0.086	3.84776842780481e-33	"138"	"TBPH"
"CdsA9"	3.11104010019629e-37	0.30268443817847	0.691	0.181	4.53900750618639e-33	"138"	"CdsA"
"CG1373933"	3.1284716609302e-37	0.428530360715768	0.627	0.154	4.56444015329717e-33	"138"	"CG13739"
"Dlic28"	3.88356144201744e-37	0.350692776870247	0.464	0.094	5.66611614390344e-33	"138"	"Dlic"
"CG1392829"	4.23457094592217e-37	0.444429456400192	0.827	0.242	6.17823901010045e-33	"138"	"CG13928"
"Deaf119"	4.4053739415987e-37	0.466449340408228	0.382	0.069	6.42744058079251e-33	"138"	"Deaf1"
"Schip13"	4.46948286822736e-37	0.317727102545467	0.482	0.101	6.52097550474372e-33	"138"	"Schip1"
"CG1007735"	5.77687877074427e-37	0.720153841111498	0.991	0.35	8.42846612651588e-33	"138"	"CG10077"
"Hex-A21"	5.80355603499083e-37	0.329343947610262	0.909	0.283	8.46738825505162e-33	"138"	"Hex-A"
"CG670027"	6.57192161873102e-37	0.424367030960636	0.564	0.133	9.58843364172855e-33	"138"	"CG6700"
"CG721536"	9.59891155739743e-37	0.7377633396978	0.982	0.385	1.40048119622428e-32	"138"	"CG7215"
"YT521-B26"	9.61833341278887e-37	0.464467850640302	0.436	0.087	1.4033148449259e-32	"138"	"YT521-B"
"Fim25"	1.39859475259375e-36	0.428726999688551	0.891	0.288	2.04054974403428e-32	"138"	"Fim"
"CR4402437"	1.5862735324826e-36	0.269371302264319	0.745	0.194	2.31437308389212e-32	"138"	"CR44024"
"RpL841"	2.20866456879837e-36	0.488265766351993	0.982	0.322	3.22244160587683e-32	"138"	"RpL8"
"kcc26"	2.24329124636519e-36	0.348785111520586	0.827	0.247	3.27296192844682e-32	"138"	"kcc"
"Syt722"	3.04343381906152e-36	0.368462267906451	0.718	0.201	4.44036994201076e-32	"138"	"Syt7"
"alpha-Man-Ib3"	3.48242403567623e-36	0.308359722249893	0.445	0.091	5.08085666805162e-32	"138"	"alpha-Man-Ib"
"jef19"	3.67299625895175e-36	0.40854094268862	0.627	0.161	5.35890154181061e-32	"138"	"jef"
"Rox88"	3.70397386876656e-36	0.362992366360702	0.364	0.064	5.4040978745304e-32	"138"	"Rox8"
"Sdc34"	4.20536156655116e-36	0.44531828097128	0.9	0.289	6.13562252559814e-32	"138"	"Sdc"
"Snap2542"	5.9699504872984e-36	0.63460595879999	0.964	0.357	8.71015776096837e-32	"138"	"Snap25"
"eEF1alpha221"	6.05724684086987e-36	0.27284278504498	0.764	0.213	8.83752314082914e-32	"138"	"eEF1alpha2"
"RpL23A42"	6.21027005566374e-36	0.468990819428195	0.973	0.309	9.06078401121339e-32	"138"	"RpL23A"
"Set115"	6.41280406622206e-36	0.360668007063411	0.436	0.087	9.35628113261798e-32	"138"	"Set1"
"mEFTu17"	6.47628372440585e-36	0.317537884087895	0.491	0.108	9.44889795390814e-32	"138"	"mEFTu1"
"gus14"	6.9986188309528e-36	0.327772688158748	0.718	0.201	1.02109848743601e-31	"138"	"gus"
"levy52"	8.26974015746745e-36	0.757534318963479	0.973	0.378	1.2065550889745e-31	"138"	"levy"
"CG1404227"	8.53493053021351e-36	0.340476974617616	0.791	0.23	1.24524636435815e-31	"138"	"CG14042"
"su(w[a])26"	1.04326039225395e-35	0.401205177477821	0.527	0.12	1.52211691229851e-31	"138"	"su(w[a])"
"hfp48"	1.41818203514722e-35	0.530499270655568	0.809	0.252	2.06912758927979e-31	"138"	"hfp"
"CG185497"	1.45385107157241e-35	0.30060035961466	0.509	0.113	2.12116871342415e-31	"138"	"CG18549"
"Gie6"	1.50707482611153e-35	0.272321886992594	0.645	0.168	2.19882217129672e-31	"138"	"Gie"
"Akap200"	1.9747426046983e-35	0.311832197650999	0.255	0.035	2.88114946025482e-31	"138"	"Akap200"
"l(3)neo3842"	2.09591844958136e-35	0.352352966380428	0.645	0.167	3.05794501793921e-31	"138"	"l(3)neo38"
"Ndfip20"	2.17237037454193e-35	0.271371292288719	0.409	0.079	3.16948837645668e-31	"138"	"Ndfip"
"Men-b5"	2.3677720358576e-35	0.261811064200129	0.582	0.141	3.45457940031624e-31	"138"	"Men-b"
"Crk33"	2.51215798267289e-35	0.344309997997455	0.818	0.245	3.66523849671974e-31	"138"	"Crk"
"sgll5"	2.66873232745963e-35	0.301916527822494	0.327	0.054	3.89368046576359e-31	"138"	"sgll"
"Ssdp40"	4.72614149273469e-35	0.358212074575218	0.673	0.179	6.89544043789992e-31	"138"	"Ssdp"
"PMCA12"	5.00303494623126e-35	0.280806467348517	0.818	0.237	7.29942798655141e-31	"138"	"PMCA"
"CG3440412"	5.08548945923887e-35	0.328422740366535	0.464	0.099	7.41972912102952e-31	"138"	"CG34404"
"CG3114511"	5.52804460919573e-35	0.344826804234751	0.455	0.096	8.06541708481658e-31	"138"	"CG31145"
"olf4137"	7.08586134573259e-35	0.316443236925869	0.373	0.068	1.03382717034239e-30	"138"	"olf413"
"TwdlG12"	7.48137630220268e-35	0.30910906820526	0.427	0.085	1.09153280249137e-30	"138"	"TwdlG"
"Arf51F"	7.91656770706932e-35	0.289169890230346	0.482	0.107	1.15502722846141e-30	"138"	"Arf51F"
"Galphao28"	8.25767108318185e-35	0.327934142335008	0.827	0.244	1.20479421103623e-30	"138"	"Galphao"
"PIG-K"	8.29225486361753e-35	0.292521229984439	0.327	0.055	1.2098399846018e-30	"138"	"PIG-K"
"CG3318139"	8.33583519631754e-35	0.404948241128452	0.827	0.255	1.21619835514273e-30	"138"	"CG33181"
"Vti1b7"	8.88610615580179e-35	0.268015869062524	0.336	0.057	1.29648288813148e-30	"138"	"Vti1b"
"Gprk129"	1.01041501825247e-34	0.325566878311528	0.791	0.233	1.47419551163036e-30	"138"	"Gprk1"
"RpS2641"	1.11527515574117e-34	0.398126455522376	0.982	0.323	1.62718645222636e-30	"138"	"RpS26"
"CG506530"	1.24081307095822e-34	0.304656718100118	0.827	0.243	1.81034627052805e-30	"138"	"CG5065"
"Nlg341"	2.05422612328014e-34	0.285735456344	0.827	0.242	2.99711591386573e-30	"138"	"Nlg3"
"Arpc16"	2.33265361871438e-34	0.265532034224683	0.355	0.063	3.40334162970428e-30	"138"	"Arpc1"
"Dyrk342"	2.37871214702029e-34	0.273658117023863	0.727	0.201	3.47054102250261e-30	"138"	"Dyrk3"
"Tsp96F14"	2.85481138316643e-34	0.294547603835687	0.427	0.087	4.16516980803982e-30	"138"	"Tsp96F"
"dlg134"	2.95683623566506e-34	0.453582520689689	0.955	0.322	4.31402406783532e-30	"138"	"dlg1"
"shep38"	3.5173138635577e-34	0.805953868905737	1	0.512	5.13176092693069e-30	"138"	"shep"
"Dd21"	3.84992734210741e-34	0.37949209632879	0.527	0.125	5.61704399213471e-30	"138"	"Dd"
"kuz36"	4.02627366109277e-34	0.38863488363891	0.582	0.146	5.87433327153436e-30	"138"	"kuz"
"RpL652"	4.07680681622906e-34	0.48246208082154	0.982	0.331	5.9480611448782e-30	"138"	"RpL6"
"tzn13"	4.34641488995733e-34	0.260374889775059	0.382	0.073	6.34141932444774e-30	"138"	"tzn"
"PhKgamma33"	4.68735843721037e-34	0.272839625187937	0.727	0.201	6.83885595988992e-30	"138"	"PhKgamma"
"D124"	6.30815277800886e-34	0.315635512487354	0.5	0.114	9.20359490311493e-30	"138"	"D1"
"CG37327"	7.58549254389382e-34	0.256660340367645	0.318	0.053	1.10672336215411e-29	"138"	"CG3732"
"CG3171249"	7.76274680578423e-34	0.339503415861174	0.864	0.265	1.13258475896392e-29	"138"	"CG31712"
"Pka-C124"	1.04478142161932e-33	0.295124258994905	0.655	0.175	1.52433609414258e-29	"138"	"Pka-C1"
"beat-VI15"	1.15606855386089e-33	0.2559942847296	0.436	0.089	1.68670402008304e-29	"138"	"beat-VI"
"bol41"	1.16917050450361e-33	0.33358256794287	0.773	0.227	1.70581976607076e-29	"138"	"bol"
"CG122647"	1.29152613125761e-33	0.287339177978615	0.364	0.068	1.88433662550485e-29	"138"	"CG12264"
"CG225819"	1.32009308767498e-33	0.375337034873751	0.473	0.106	1.9260158149178e-29	"138"	"CG2258"
"comt23"	1.34881221547095e-33	0.299876057177913	0.836	0.26	1.96791702237212e-29	"138"	"comt"
"CG3894"	1.71728069572718e-33	0.291451094004424	0.255	0.036	2.50551253506596e-29	"138"	"CG3894"
"qkr58E-13"	1.78477589065352e-33	0.393823929292362	0.291	0.046	2.60398802446349e-29	"138"	"qkr58E-1"
"metro1"	1.91247809715379e-33	0.411864416571104	0.318	0.055	2.79030554374737e-29	"138"	"metro"
"AP-2alpha1"	2.09070066758382e-33	0.352333174280776	0.418	0.087	3.05033227400479e-29	"138"	"AP-2alpha"
"betaggt-II"	2.18721774881379e-33	0.305880716092804	0.273	0.041	3.19115069551932e-29	"138"	"betaggt-II"
"CG120387"	2.36668110726823e-33	0.366240556172138	0.482	0.11	3.45298773550434e-29	"138"	"CG12038"
"qkr58E-337"	2.45533567590219e-33	0.317876610231621	0.618	0.16	3.5823347511413e-29	"138"	"qkr58E-3"
"Ptp99A42"	2.49368320336526e-33	0.373376103199752	0.927	0.3	3.63828379370991e-29	"138"	"Ptp99A"
"mub18"	2.59476917894409e-33	0.260101109103042	0.527	0.124	3.78576823207943e-29	"138"	"mub"
"CG176843"	2.85798687798363e-33	0.266336343946443	0.364	0.068	4.16980285497812e-29	"138"	"CG17684"
"CG18474"	3.15484460372995e-33	0.252952719222089	0.318	0.054	4.602918276842e-29	"138"	"CG1847"
"rudhira41"	3.84301829739973e-33	0.33064472553842	0.8	0.241	5.60696369590621e-29	"138"	"rudhira"
"RpS10b53"	3.92828840983314e-33	0.290603473505891	0.955	0.288	5.73137278994655e-29	"138"	"RpS10b"
"csw22"	4.0646829359013e-33	0.374257870691131	0.573	0.146	5.93037240347999e-29	"138"	"csw"
"CG324257"	4.69095522543783e-33	0.316267590264303	0.445	0.097	6.84410367391379e-29	"138"	"CG32425"
"Sec238"	5.29139487361367e-33	0.363394931758642	0.355	0.066	7.72014512060235e-29	"138"	"Sec23"
"CG6094"	6.25098397341744e-33	0.288449892827662	0.364	0.069	9.12018561721605e-29	"138"	"CG6094"
"Galphaq9"	6.28356550256214e-33	0.253520964938331	0.527	0.125	9.16772206823817e-29	"138"	"Galphaq"
"caps1"	7.2846450873902e-33	0.395638925777565	0.309	0.052	1.06282971825023e-28	"138"	"caps"
"RpL2457"	7.55638695975316e-33	0.513467763645146	0.955	0.317	1.10247685742799e-28	"138"	"RpL24"
"d421"	1.17935551195472e-32	0.341634010138307	0.573	0.147	1.72067969194194e-28	"138"	"d4"
"lost9"	1.3201416604979e-32	0.266753849756794	0.6	0.159	1.92608668266643e-28	"138"	"lost"
"CG423814"	1.68938016694511e-32	0.329998636735254	0.418	0.088	2.46480566357291e-28	"138"	"CG4238"
"CG4504930"	1.74500976918372e-32	0.304457362520733	0.709	0.203	2.54596925323905e-28	"138"	"CG45049"
"pan42"	1.80954193133391e-32	0.403223461900219	0.955	0.329	2.64012167781618e-28	"138"	"pan"
"CG3248627"	2.195722984854e-32	0.277154621258334	0.6	0.156	3.20355983490199e-28	"138"	"CG32486"
"Abl19"	2.42193625698514e-32	0.300653610306369	0.536	0.132	3.53360499894131e-28	"138"	"Abl"
"Hrb27C34"	3.43180415642185e-32	0.327033559177569	0.927	0.303	5.00700226421947e-28	"138"	"Hrb27C"
"eIF2alpha"	3.91578809840379e-32	0.313857646293083	0.291	0.048	5.71313483557113e-28	"138"	"eIF2alpha"
"atl"	3.9386784809187e-32	0.26102807356012	0.3	0.05	5.74653190366039e-28	"138"	"atl"
"Sfxn1-31"	5.00165885334294e-32	0.26055999995123	0.364	0.07	7.29742026702735e-28	"138"	"Sfxn1-3"
"Rab1128"	5.39733581050134e-32	0.291767435262823	0.527	0.129	7.87471294752146e-28	"138"	"Rab11"
"dpr635"	6.10813304341974e-32	0.468831006038277	0.555	0.141	8.9117661103494e-28	"138"	"dpr6"
"Gasz5"	7.51531923483056e-32	0.344155268997549	0.373	0.075	1.09648507636178e-27	"138"	"Gasz"
"Rlip21"	8.04315692443424e-32	0.36086922989872	0.5	0.12	1.17349659527496e-27	"138"	"Rlip"
"Tpr24"	9.22448635029608e-32	0.301513442377306	0.491	0.118	1.3458525585082e-27	"138"	"Tpr2"
"CG88149"	1.08172763731772e-31	0.253822480535728	0.327	0.059	1.57824062284655e-27	"138"	"CG8814"
"Ndae13"	1.42060935754529e-31	0.283157163372682	0.318	0.055	2.07266905265858e-27	"138"	"Ndae1"
"CG867127"	1.60461998673432e-31	0.258889504664453	0.727	0.215	2.34114056064538e-27	"138"	"CG8671"
"x165"	2.50029927994015e-31	0.261859903032427	0.345	0.065	3.64793664943269e-27	"138"	"x16"
"ATPsynB51"	3.08183152220733e-31	0.434213541977613	0.973	0.328	4.49639219090049e-27	"138"	"ATPsynB"
"ATPsynF61"	3.37611529740939e-31	0.631678924988038	1	0.363	4.92575221892031e-27	"138"	"ATPsynF"
"Mpcp236"	3.42529531292956e-31	0.317498200460004	0.9	0.298	4.99750586156423e-27	"138"	"Mpcp2"
"rgn10"	3.69767811770818e-31	0.346280157871706	0.364	0.07	5.39491237373624e-27	"138"	"rgn"
"dpr1112"	3.73239272974967e-31	0.332412090464303	0.318	0.056	5.44556099270477e-27	"138"	"dpr11"
"RpL13A48"	4.57968668334267e-31	0.311327829231195	0.909	0.289	6.68176287099696e-27	"138"	"RpL13A"
"SP2637"	4.5913489280758e-31	0.341941516242824	0.273	0.044	6.69877808606259e-27	"138"	"SP2637"
"corto14"	5.81187786617858e-31	0.263028972277832	0.482	0.113	8.47952980675454e-27	"138"	"corto"
